x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
425,-475,0,-0.67072445,-0.64940184,-0.001428836,0.001334337,-0.011707285,-0.003936268
475,-475,0,-0.66203213,-0.65202463,-0.0011821,0.001751405,-0.011843563,-0.003734182
525,-475,0,-0.65192008,-0.655846,-0.00077354,0.002128488,-0.011377374,-0.003502204
575,-475,0,-0.64062423,-0.66119033,-0.000214353,0.002396052,-0.010342091,-0.003433044
625,-475,0,-0.62849486,-0.66838592,0.000457738,0.002478391,-0.008867638,-0.003777671
675,-475,0,-0.61597258,-0.67768562,0.001176066,0.002309579,-0.007185503,-0.004803821
725,-475,0,-0.60354006,-0.6891883,0.001845915,0.001853994,-0.005614487,-0.006730676
775,-475,0,-0.59165061,-0.70274752,0.002354659,0.001122839,-0.004525884,-0.009649431
825,-475,0,-0.58063889,-0.71793556,0.002588772,0.000185963,-0.004281363,-0.013458714
875,-475,0,-0.57063532,-0.734052,0.002458939,-0.000831555,-0.005153251,-0.017833779
925,-475,0,-0.56148404,-0.75021178,0.00192768,-0.001762891,-0.007236002,-0.022251237
975,-475,0,-0.55271637,-0.76549852,0.001032615,-0.002431343,-0.010381889,-0.026078567
1025,-475,0,-0.54357272,-0.77915066,-0.000103181,-0.002685535,-0.01417942,-0.02871629
1075,-475,0,-0.53310198,-0.79074699,-0.001281938,-0.002438894,-0.017997645,-0.029762201
1125,-475,0,-0.52031583,-0.80033761,-0.002264901,-0.001700112,-0.021103138,-0.029154574
1175,-475,0,-0.50439048,-0.80846965,-0.002824925,-0.000588231,-0.022828687,-0.027244013
1225,-475,0,-0.48484087,-0.8160916,-0.00280811,0.000679458,-0.022759652,-0.024761634
1275,-475,0,-0.46165901,-0.8243444,-0.002186696,0.001824166,-0.02087865,-0.022671344
1325,-475,0,-0.43532988,-0.83427763,-0.001084851,0.002569235,-0.017620012,-0.021934224
1375,-475,0,-0.40672332,-0.84656155,0.000233959,0.002713295,-0.013798418,-0.023244802
1425,-475,0,-0.37687397,-0.86127782,0.001425085,0.002196351,-0.010411859,-0.026813785
1475,-475,0,-0.34668243,-0.87785143,0.002151675,0.001135125,-0.008364458,-0.032276839
1525,-475,0,-0.31663331,-0.89516044,0.002183677,-0.000191241,-0.008181272,-0.038766395
1575,-475,0,-0.28660363,-0.91179776,0.001475715,-0.001408012,-0.009810772,-0.045148231
1625,-475,0,-0.25584471,-0.92642212,0.000195306,-0.002153183,-0.012589691,-0.050358053
1675,-475,0,-0.22314523,-0.93809038,-0.001312684,-0.002195856,-0.015395442,-0.053736988
1725,-475,0,-0.18715471,-0.94646078,-0.002625894,-0.001523688,-0.016962714,-0.05525478
1775,-475,0,-0.14676471,-0.95180166,-0.003373146,-0.000363993,-0.016265344,-0.055534959
1825,-475,0,-0.10143516,-0.95479149,-0.00335974,0.000877712,-0.012844134,-0.055657394
1875,-475,0,-0.051341571,-0.95615792,-0.002638007,0.00174914,-0.006956049,-0.056794576
1925,-475,0,0.002695099,-0.95628548,-0.001496968,0.00190966,0.000514899,-0.059796859
1975,-475,0,0.059498515,-0.95491284,-0.000365533,0.00125961,0.008377854,-0.064870149
2025,-475,0,0.1179311,-0.95102644,0.000337694,-1.40E-05,0.015581177,-0.071468927
2075,-475,0,0.17725854,-0.94299144,0.000361613,-0.001498188,0.021631761,-0.07844457
2125,-475,0,0.2373199,-0.92886174,-0.000276794,-0.002706316,0.026829902,-0.084403709
2175,-475,0,0.29844269,-0.90677452,-0.001288461,-0.003266664,0.032220259,-0.088139497
2225,-475,0,0.36108077,-0.87526649,-0.002210749,-0.00307319,0.039253034,-0.088966817
2275,-475,0,0.42530277,-0.83343428,-0.002576994,-0.002336112,0.049262583,-0.086821653
2325,-475,0,0.49028414,-0.78088695,-0.002095132,-0.0015027,0.062935956,-0.082080878
2375,-475,0,0.55398285,-0.71757847,-0.000764135,-0.001075768,0.079956971,-0.075171322
2425,-475,0,0.61312282,-0.64364392,0.001116372,-0.001395896,0.098939106,-0.066145569
2475,-475,0,0.66350144,-0.5593822,0.003053508,-0.002477691,0.11767258,-0.054433193
2525,-475,0,0.70055652,-0.46548235,0.004539229,-0.003969459,0.13357559,-0.038927626
2575,-475,0,0.72007811,-0.36347768,0.005237769,-0.005262552,0.14419505,-0.018451046
2625,-475,0,0.72320831,-0.257837,0.005879683,-0.005988987,0.14743343,0.007051376
2675,-475,0,0.79220092,-0.18357846,-0.010131459,0.000319418,0.12741844,-0.008511925
2725,-475,0,0.79921073,-0.09589041,-0.010118523,0.00183289,0.10243336,-0.032492701
2775,-475,0,0.82414514,-0.025427664,-0.009443197,0.004078288,0.078252487,-0.0494969
2825,-475,0,0.86209929,0.027214538,-0.00778853,0.006492483,0.054597307,-0.060252499
2875,-475,0,0.907924,0.061266135,-0.005118253,0.008403068,0.031631041,-0.065105334
2925,-475,0,0.95597082,0.076692373,-0.001750299,0.00924633,0.009876736,-0.064179756
2975,-475,0,1.0004418,0.074946225,0.001743252,0.008719734,-0.009743573,-0.057590991
3025,-475,0,1.0361384,0.059258137,0.004707831,0.00686353,-0.025909059,-0.045706913
3075,-475,0,1.059292,0.034452152,0.006592049,0.004044248,-0.037049279,-0.02945427
3125,-475,0,1.068231,0.006316814,0.007094374,0.000847182,-0.041692425,-0.010543183
3175,-475,0,1.0636916,-0.019325837,0.006230709,-0.002082953,-0.038963631,0.008523267
3225,-475,0,1.0486408,-0.037642568,0.004310599,-0.004205529,-0.029088,0.024750989
3275,-475,0,1.0276408,-0.04565201,0.001837174,-0.005203368,-0.013699247,0.035254527
3325,-475,0,1.0058666,-0.04271163,-0.000629328,-0.00503032,0.004224284,0.038019076
3375,-475,0,0.98800284,-0.030505419,-0.002603524,-0.003885599,0.020872533,0.032588206
3425,-475,0,0.9772802,-0.012527609,-0.003767492,-0.002133814,0.032485843,0.020414442
3475,-475,0,0.97487503,0.006814319,-0.004006552,-0.000203994,0.03636343,0.004688142
3525,-475,0,0.97978795,0.023236835,-0.003396991,0.001500048,0.031698715,-0.010346395
3575,-475,0,0.98915434,0.033686325,-0.002170529,0.002676548,0.020072514,-0.020600103
3625,-475,0,0.99924529,0.036938403,-0.000636903,0.003155476,0.004921272,-0.023330346
3675,-475,0,1.0059142,0.034488726,0.000869069,0.002907138,-0.009371243,-0.017955532
-3675,-425,0,1.0047157,0.035095792,-0.000598786,-0.002688697,0.007827431,0.018958559
-3625,-425,0,0.99771088,0.036908325,0.000775141,-0.002823032,-0.00685961,0.023387225
-3575,-425,0,0.98762125,0.032764744,0.002132172,-0.002299041,-0.02185569,0.019609854
-3525,-425,0,0.9787361,0.021462377,0.003171232,-0.001162413,-0.032797743,0.00851412
-3475,-425,0,0.97472733,0.004477441,0.003622128,0.000415544,-0.036425702,-0.006910618
-3425,-425,0,0.97827739,-0.014932786,0.003292315,0.002148244,-0.031435337,-0.022453777
-3375,-425,0,0.99011427,-0.032392457,0.002136313,0.003665758,-0.018925399,-0.033918135
-3325,-425,0,1.0087668,-0.043545041,0.000283075,0.004586769,-0.001815307,-0.038293615
-3275,-425,0,1.0307583,-0.045084581,-0.001957947,0.004600414,0.016040245,-0.034379985
-3225,-425,0,1.0512631,-0.035618354,-0.004136514,0.003555865,0.030870084,-0.022884121
-3175,-425,0,1.065116,-0.016123988,-0.005749658,0.001528879,0.039838538,-0.006002885
-3125,-425,0,1.0679131,0.010112057,-0.006362988,-0.001163716,0.041503608,0.013297951
-3075,-425,0,1.0569637,0.038044501,-0.005731497,-0.004015657,0.035820015,0.032043636
-3025,-425,0,1.0318727,0.061775967,-0.003881546,-0.006446514,0.023787046,0.047819041
-2975,-425,0,0.99464405,0.075583294,-0.001121358,-0.007950139,0.006928226,0.059023894
-2925,-425,0,0.94931155,0.074825287,0.00203064,-0.008234695,-0.013196742,0.064823173
-2875,-425,0,0.90123016,0.056512378,0.004985548,-0.007309733,-0.035315458,0.064897217
-2825,-425,0,0.85624069,0.01942097,0.00725319,-0.00548822,-0.058563516,0.059134282
-2775,-425,0,0.81995779,-0.036262937,0.008590189,-0.003302291,-0.082469985,0.047377199
-2725,-425,0,0.79748249,-0.10975241,0.009081288,-0.001359416,-0.10692672,0.029223667
-2675,-425,0,0.79392946,-0.20066884,0.009703859,-0.000380862,-0.1323103,0.003820221
-2625,-425,0,0.72080648,-0.27531233,-0.006112204,0.005677564,-0.14824086,-0.002645506
-2575,-425,0,0.71801776,-0.38233876,-0.004625466,0.004556853,-0.14340526,0.022617985
-2525,-425,0,0.69498712,-0.48356462,-0.003859202,0.003306486,-0.13157561,0.042306107
-2475,-425,0,0.6549623,-0.57623219,-0.002428816,0.001982188,-0.11480919,0.057155795
-2425,-425,0,0.60234272,-0.65896404,-0.000674342,0.001111377,-0.095656395,0.06840197
-2375,-425,0,0.54171574,-0.73114634,0.000934589,0.000962503,-0.076714739,0.077084973
-2325,-425,0,0.47718722,-0.79251969,0.001978221,0.001463621,-0.060109988,0.083650991
-2275,-425,0,0.41185281,-0.84299523,0.002239559,0.002260965,-0.047055628,0.087938614
-2225,-425,0,0.34754074,-0.88270503,0.001779821,0.002885333,-0.037659302,0.089486018
-2175,-425,0,0.2848897,-0.91216761,0.000908406,0.002952102,-0.031050485,0.087976821
-2125,-425,0,0.22372617,-0.9324398,5.89E-05,0.002318476,-0.02579673,0.083610274
-2075,-425,0,0.16358262,-0.94511414,-0.000376434,0.001134733,-0.02046388,0.077226922
-2025,-425,0,0.10420651,-0.95211816,-0.000190328,-0.000221966,-0.01412734,0.070143685
-1975,-425,0,0.045866616,-0.95536703,0.000570005,-0.001300037,-0.006662526,0.063771322
-1925,-425,0,-0.010602273,-0.95637548,0.001629061,-0.001749224,0.00127078,0.059168313
-1875,-425,0,-0.064032376,-0.95598161,0.002592488,-0.001448711,0.008526679,0.056709841
-1825,-425,0,-0.11330184,-0.95426714,0.00309228,-0.000545046,0.013925513,0.055994898
-1775,-425,0,-0.15772375,-0.95072448,0.002916545,0.000610285,0.016699914,0.056020983
-1725,-425,0,-0.19729224,-0.94459581,0.002079164,0.001592938,0.016772039,0.055556238
-1675,-425,0,-0.2327074,-0.9352774,0.000808859,0.002054357,0.014783269,0.053574588
-1625,-425,0,-0.26516825,-0.92265034,-0.000532036,0.001834663,0.011883345,0.049600959
-1575,-425,0,-0.29602066,-0.90723383,-0.001565909,0.00100251,0.00936195,0.043859463
-1525,-425,0,-0.32637268,-0.89012325,-0.002016559,-0.000182491,0.00825868,0.037185326
-1475,-425,0,-0.35680091,-0.8727324,-0.001784922,-0.001364778,0.009074207,0.030747758
-1425,-425,0,-0.38723302,-0.85644138,-0.000966103,-0.002207884,0.011667186,0.025683153
-1375,-425,0,-0.41702455,-0.84224892,0.000190333,-0.002489611,0.015347403,0.022761032
-1325,-425,0,-0.44519004,-0.8305462,0.00136155,-0.002153893,0.019120075,0.022179108
-1275,-425,0,-0.47071075,-0.82105362,0.002243252,-0.0013077,0.02199108,0.023541111
-1225,-425,0,-0.49282172,-0.81293547,0.002626691,-0.000175413,0.023239534,0.025999691
-1175,-425,0,-0.51121294,-0.80505371,0.002440677,0.000971242,0.022583142,0.028510641
-1125,-425,0,-0.52609003,-0.79626811,0.001754103,0.001882869,0.020206871,0.030113969
-1075,-425,0,-0.53811276,-0.78572088,0.000742045,0.002386011,0.016665913,0.03015973
-1025,-425,0,-0.54822403,-0.77301657,-0.000368394,0.00240944,0.012708956,0.028429139
-975,-425,0,-0.55745333,-0.75828958,-0.001356713,0.001984835,0.009080473,0.025129819
-925,-425,0,-0.56671119,-0.7421332,-0.002055304,0.001224252,0.006357696,0.020788766
-875,-425,0,-0.57665467,-0.72544509,-0.002375849,0.000287121,0.004855312,0.016086515
-825,-425,0,-0.58760726,-0.70921594,-0.002313214,-0.000657203,0.004607448,0.011680843
-775,-425,0,-0.59956801,-0.69434059,-0.001929528,-0.00146296,0.005415049,0.008070152
-725,-425,0,-0.61226857,-0.68146813,-0.001329179,-0.002029773,0.006929667,0.005518973
-675,-425,0,-0.6252681,-0.67093456,-0.000629559,-0.002313622,0.008750342,0.004050657
-625,-425,0,-0.63805401,-0.66276485,6.25E-05,-0.002324293,0.010502649,0.003497184
-575,-425,0,-0.65012956,-0.65674359,0.000664463,-0.002112834,0.011892187,0.003577977
-525,-425,0,-0.66108322,-0.65250772,0.001125653,-0.001752677,0.012730344,0.003983931
-475,-425,0,-0.67061877,-0.6496532,0.001425001,-0.001321953,0.012935376,0.004444979
-425,-425,0,-0.67857528,-0.6478067,0.001565058,-0.000887669,0.012518051,0.00477017
-375,-425,0,-0.6849156,-0.64667255,0.001565635,-0.000498549,0.011560812,0.004856811
-325,-425,0,-0.68971598,-0.64604366,0.001456471,-0.000183305,0.010194504,0.004679848
-275,-425,0,-0.69314045,-0.64577764,0.001271066,4.53E-05,0.008572219,0.004266183
-225,-425,0,-0.69541377,-0.6457724,0.001042172,0.000186296,0.006844714,0.003668849
-175,-425,0,-0.69679439,-0.64593512,0.00079698,0.000244915,0.005136947,0.00294512
-125,-425,0,-0.69754457,-0.64617479,0.000554924,0.000232221,0.003529552,0.002143516
-75,-425,0,-0.69789708,-0.6463995,0.000324855,0.000163437,0.002049129,0.001299251
-25,-425,0,-0.6980257,-0.64653313,0.000106725,5.86E-05,0.000670203,0.000435015
25,-425,0,-0.69802576,-0.64653343,-0.000106749,-5.86E-05,-0.000670178,-0.000435077
75,-425,0,-0.69789648,-0.6463992,-0.000324896,-0.000163455,-0.002049014,-0.001299351
125,-425,0,-0.69754463,-0.64617479,-0.000554897,-0.000232283,-0.003529548,-0.002143434
175,-425,0,-0.69679457,-0.64593542,-0.000796972,-0.000244875,-0.005136853,-0.002945074
225,-425,0,-0.69541335,-0.6457721,-0.001042187,-0.00018622,-0.006844623,-0.003668926
275,-425,0,-0.69314086,-0.64577794,-0.001271031,-4.54E-05,-0.008572184,-0.004266213
325,-425,0,-0.68971628,-0.64604378,-0.001456493,0.000183276,-0.010194615,-0.004679851
375,-425,0,-0.68491554,-0.64667267,-0.00156567,0.000498502,-0.011560954,-0.004856822
425,-425,0,-0.67857504,-0.64780706,-0.001565093,0.000887593,-0.012517868,-0.004770172
475,-425,0,-0.67061853,-0.64965278,-0.001424992,0.001321964,-0.012935277,-0.004445063
525,-425,0,-0.66108334,-0.65250814,-0.001125719,0.001752732,-0.012730308,-0.003983913
575,-425,0,-0.6501298,-0.65674353,-0.000664466,0.002112849,-0.01189216,-0.003578065
625,-425,0,-0.63805395,-0.66276473,-6.24E-05,0.002324265,-0.010502758,-0.003497229
675,-425,0,-0.62526822,-0.67093444,0.000629538,0.002313631,-0.008750439,-0.004050721
725,-425,0,-0.61226839,-0.68146795,0.001329263,0.002029767,-0.006929645,-0.005518877
775,-425,0,-0.59956813,-0.69434059,0.001929526,0.001462955,-0.005415047,-0.008069927
825,-425,0,-0.58760738,-0.70921558,0.002313139,0.000657215,-0.00460756,-0.011680726
875,-425,0,-0.57665491,-0.72544515,0.002375851,-0.000287128,-0.004855149,-0.016086474
925,-425,0,-0.5667116,-0.7421332,0.002055314,-0.001224232,-0.006357614,-0.020788841
975,-425,0,-0.55745316,-0.75828946,0.001356685,-0.001984824,-0.009080459,-0.025129758
1025,-425,0,-0.54822409,-0.77301627,0.000368462,-0.002409465,-0.012708983,-0.028429076
1075,-425,0,-0.53811264,-0.78572065,-0.000742077,-0.00238596,-0.016665963,-0.030159701
1125,-425,0,-0.52609015,-0.79626846,-0.001754111,-0.001882876,-0.020206884,-0.030114077
1175,-425,0,-0.51121306,-0.80505377,-0.002440631,-0.000971177,-0.022582989,-0.028510736
1225,-425,0,-0.4928216,-0.81293541,-0.002626692,0.000175409,-0.023239713,-0.025999548
1275,-425,0,-0.47071064,-0.8210535,-0.002243231,0.001307687,-0.021991096,-0.02354119
1325,-425,0,-0.44519013,-0.8305465,-0.001361553,0.002153823,-0.019119911,-0.022178955
1375,-425,0,-0.41702417,-0.84224892,-0.000190315,0.002489609,-0.015347508,-0.022761084
1425,-425,0,-0.38723278,-0.85644132,0.000966125,0.002207847,-0.011667332,-0.025683261
1475,-425,0,-0.35680056,-0.87273264,0.001784924,0.00136482,-0.009074254,-0.030747773
1525,-425,0,-0.32637256,-0.89012349,0.002016569,0.000182463,-0.008258623,-0.037185453
1575,-425,0,-0.29602119,-0.90723467,0.001565898,-0.001002509,-0.009362087,-0.043859489
1625,-425,0,-0.26516861,-0.9226501,0.000531969,-0.001834746,-0.011883421,-0.049600877
1675,-425,0,-0.23270744,-0.9352777,-0.000808802,-0.002054384,-0.014783332,-0.053574424
1725,-425,0,-0.19729258,-0.94459611,-0.002079212,-0.001593019,-0.016772028,-0.055556264
1775,-425,0,-0.15772346,-0.95072436,-0.002916504,-0.000610291,-0.016699955,-0.056020945
1825,-425,0,-0.11330201,-0.95426714,-0.003092313,0.000545114,-0.013925629,-0.055994794
1875,-425,0,-0.064032622,-0.95598137,-0.002592502,0.001448676,-0.008526651,-0.056709897
1925,-425,0,-0.010602329,-0.95637584,-0.001629108,0.001749297,-0.001270762,-0.059168309
1975,-425,0,0.045866705,-0.95536745,-0.000570004,0.001300099,0.006662552,-0.063771412
2025,-425,0,0.10420662,-0.95211875,0.00019035,0.000221912,0.014127348,-0.070143685
2075,-425,0,0.16358298,-0.94511414,0.000376447,-0.001134693,0.020463865,-0.077226825
2125,-425,0,0.22372578,-0.93243957,-5.89E-05,-0.002318511,0.025796711,-0.083610237
2175,-425,0,0.28488937,-0.91216761,-0.000908443,-0.002952099,0.031050427,-0.087976821
2225,-425,0,0.34754062,-0.88270503,-0.001779771,-0.002885344,0.03765931,-0.089485936
2275,-425,0,0.41185266,-0.84299552,-0.00223959,-0.002261006,0.047055602,-0.087938555
2325,-425,0,0.47718737,-0.79251963,-0.001978261,-0.001463577,0.060109917,-0.083650902
2375,-425,0,0.5417155,-0.73114657,-0.000934615,-0.000962491,0.076714769,-0.077084877
2425,-425,0,0.6023429,-0.6589644,0.000674335,-0.001111398,0.095656246,-0.068402007
2475,-425,0,0.6549623,-0.57623196,0.002428751,-0.001982159,0.11480915,-0.057155699
2525,-425,0,0.69498694,-0.48356462,0.003859245,-0.003306545,0.13157558,-0.042305984
2575,-425,0,0.71801764,-0.38233876,0.004625473,-0.004556911,0.14340517,-0.022618018
2625,-425,0,0.72080678,-0.2753123,0.00611223,-0.005677518,0.14824083,0.002645366
2675,-425,0,0.79392928,-0.20066898,-0.00970386,0.00038076,0.1323103,-0.003820122
2725,-425,0,0.79748237,-0.10975256,-0.009081299,0.001359414,0.10692653,-0.029223643
2775,-425,0,0.81995803,-0.036263026,-0.008590167,0.003302357,0.082470082,-0.047377232
2825,-425,0,0.85624075,0.019420769,-0.00725322,0.005488249,0.058563452,-0.059134293
2875,-425,0,0.9012301,0.056512587,-0.004985584,0.007309713,0.035315447,-0.064897291
2925,-425,0,0.94931149,0.074825265,-0.002030624,0.008234703,0.013196858,-0.06482327
2975,-425,0,0.99464387,0.075583421,0.001121347,0.007950124,-0.006928202,-0.059023909
3025,-425,0,1.0318731,0.061775997,0.003881537,0.006446522,-0.023787091,-0.047819074
3075,-425,0,1.0569639,0.038044713,0.005731511,0.00401566,-0.035819996,-0.032043688
3125,-425,0,1.0679135,0.010112147,0.006363,0.001163683,-0.041503556,-0.013298037
3175,-425,0,1.065116,-0.016123764,0.00574966,-0.00152889,-0.039838545,0.006002862
3225,-425,0,1.0512631,-0.035618223,0.00413651,-0.00355586,-0.030870011,0.022884054
3275,-425,0,1.0307583,-0.045085005,0.00195794,-0.00460037,-0.01604023,0.034380008
3325,-425,0,1.0087668,-0.043544933,-0.000283085,-0.004586807,0.001815245,0.038293738
3375,-425,0,0.99011457,-0.032392409,-0.00213628,-0.003665763,0.018925356,0.033917993
3425,-425,0,0.97827721,-0.014932607,-0.003292288,-0.002148275,0.031435482,0.022453744
3475,-425,0,0.97472662,0.004477316,-0.003622148,-0.000415526,0.036425617,0.006910675
3525,-425,0,0.97873592,0.021462258,-0.003171186,0.001162437,0.032797817,-0.008514091
3575,-425,0,0.98762095,0.032764357,-0.002132222,0.002299051,0.021855697,-0.019609867
3625,-425,0,0.99771076,0.036907937,-0.000775113,0.002823048,0.006859615,-0.02338733
3675,-425,0,1.0047157,0.035095882,0.000598795,0.002688688,-0.007827506,-0.018958494
-3675,-375,0,1.0035611,0.035554554,-0.000397711,-0.002433144,0.006382977,0.019779082
-3625,-375,0,0.99629498,0.036770053,0.000833419,-0.002482484,-0.008603964,0.023337994
-3575,-375,0,0.98626041,0.031821374,0.002016606,-0.001946011,-0.023401871,0.01863152
-3525,-375,0,0.97785723,0.019777972,0.002885911,-0.000879434,-0.033684295,0.006819626
-3475,-375,0,0.9746927,0.002336252,0.003208967,0.000551523,-0.03636267,-0.008896885
-3425,-375,0,0.97927576,-0.01707153,0.002828306,0.002081334,-0.030387083,-0.024215797
-3375,-375,0,0.99208343,-0.034004893,0.001721721,0.003378288,-0.017113443,-0.03499772
-3325,-375,0,1.0113847,-0.044168264,2.36E-05,0.004108757,0.00035362,-0.038406011
-3275,-375,0,1.0334915,-0.044436812,-0.001975038,0.00401156,0.01808941,-0.033470634
-3225,-375,0,1.0534725,-0.033687253,-0.003865515,0.0029754,0.032370947,-0.021117836
-3175,-375,0,1.0661833,-0.013195489,-0.005204502,0.001093243,0.040499907,-0.003698456
-3125,-375,0,1.0673805,0.013488287,-0.005622467,-0.001330858,0.041207429,0.015762106
-3075,-375,0,1.054629,0.041142993,-0.004928131,-0.003835308,0.034605514,0.034316089
-3025,-375,0,1.0278398,0.06382107,-0.003175284,-0.005906887,0.02179721,0.049632121
-2975,-375,0,0.98930818,0.075874858,-0.000663691,-0.007114084,0.004344238,0.06020933
-2925,-375,0,0.9432928,0.072834156,0.002132145,-0.007227367,-0.016209565,0.065290749
-2875,-375,0,0.89527458,0.05192646,0.004693074,-0.006288592,-0.038637191,0.064595088
-2825,-375,0,0.85112238,0.012126971,0.006604577,-0.00460399,-0.062126666,0.058008511
-2775,-375,0,0.81641328,-0.046259113,0.007686013,-0.002661401,-0.086253747,0.045341693
-2725,-375,0,0.79618663,-0.12243976,0.008082658,-0.001009785,-0.11095976,0.026142247
-2675,-375,0,0.79293919,-0.21521179,0.008921565,-0.000359926,-0.13655877,-0.000146064
-2625,-375,0,0.72037017,-0.2917046,-0.004180725,0.004585309,-0.14862487,0.001475911
-2575,-375,0,0.71553802,-0.39900303,-0.003982305,0.003920145,-0.14249033,0.026216917
-2525,-375,0,0.68944263,-0.49945644,-0.003180904,0.002748395,-0.12962556,0.045207225
-2475,-375,0,0.6468935,-0.59098089,-0.001834091,0.001585192,-0.11215357,0.059496775
-2425,-375,0,0.59240818,-0.67232156,-0.000279306,0.000883121,-0.092702307,0.070348695
-2375,-375,0,0.53057367,-0.74292028,0.001063057,0.000843073,-0.073867954,0.078731485
-2325,-375,0,0.46539214,-0.8025499,0.001846574,0.001358833,-0.057683352,0.084977821
-2275,-375,0,0.39978817,-0.8511672,0.001926462,0.002085111,-0.045197379,0.088837191
-2225,-375,0,0.33540404,-0.88898659,0.001409343,0.002597601,-0.036329336,0.089830801
-2175,-375,0,0.27272791,-0.91664928,0.000606109,0.002573283,-0.030054063,0.087712362
-2125,-375,0,0.21150917,-0.93534744,-9.12E-05,0.001921343,-0.024870224,0.082809389
-2075,-375,0,0.15128908,-0.94678062,-0.000359176,0.000815043,-0.019378319,0.076099247
-2025,-375,0,0.091891341,-0.95292389,-6.16E-05,-0.00038324,-0.012776392,0.068984218
-1975,-375,0,0.033683602,-0.95564711,0.000707469,-0.001269105,-0.005102748,0.062870845
-1925,-375,0,-0.022426888,-0.95634604,0.001666188,-0.00155333,0.002842421,0.058717713
-1875,-375,0,-0.075261712,-0.95569587,0.002454302,-0.001168134,0.00984611,0.056736633
-1825,-375,0,-0.12376786,-0.95362705,0.002766195,-0.000286251,0.014762347,0.056352947
-1775,-375,0,-0.16738915,-0.9495374,0.002457703,0.000749822,0.016946197,0.056441814
-1725,-375,0,-0.20627554,-0.94266272,0.001591826,0.001556202,0.016488319,0.055740949
-1675,-375,0,-0.24125375,-0.93248332,0.000412362,0.001842877,0.014188226,0.053296335
-1625,-375,0,-0.27358264,-0.91902626,-0.00074105,0.001506157,0.011288049,0.048783787
-1575,-375,0,-0.30458024,-0.90296912,-0.001543471,0.000652928,0.009074347,0.042605698
-1525,-375,0,-0.33523977,-0.88552779,-0.001782809,-0.000449178,0.008488124,0.035746396
-1475,-375,0,-0.36597362,-0.86815917,-0.001416249,-0.001466818,0.009868606,0.029447772
-1425,-375,0,-0.39653921,-0.85219175,-0.00057247,-0.002107739,0.012899722,0.024821728
-1375,-375,0,-0.42616639,-0.83849514,0.000497376,-0.002203576,0.016754674,0.022525752
-1325,-375,0,-0.45382023,-0.82728422,0.001496957,-0.001745645,0.020380003,0.022593768
-1275,-375,0,-0.47852281,-0.81810278,0.002167877,-0.000870462,0.022812109,0.024461892
-1225,-375,0,-0.49963138,-0.80998528,0.00235281,0.000191955,0.023438383,0.027156854
-1175,-375,0,-0.51700467,-0.8017388,0.00202509,0.001187355,0.022127386,0.029582819
-1125,-375,0,-0.53102529,-0.79225457,0.001280592,0.001901332,0.01921628,0.030808462
-1075,-375,0,-0.54249591,-0.7807796,0.000301778,0.002202404,0.015375515,0.030279664
-1025,-375,0,-0.55244589,-0.76707709,-0.000696503,0.002059545,0.011407371,0.027910654
-975,-375,0,-0.56191039,-0.75144935,-0.001519072,0.001532855,0.008043107,0.024042979
-925,-375,0,-0.57173944,-0.7346431,-0.002030265,0.000748203,0.005791551,0.019309983
-875,-375,0,-0.58247203,-0.71765578,-0.002172907,-0.000137607,0.004864439,0.014448418
-825,-375,0,-0.59428751,-0.70152462,-0.001967345,-0.000970972,0.005187988,0.010121305
-775,-375,0,-0.60704261,-0.6871258,-0.001491853,-0.001628919,0.00647159,0.006786564
-725,-375,0,-0.6203481,-0.6750384,-0.000856526,-0.00203637,0.008307423,0.004640215
-675,-375,0,-0.63368338,-0.66549563,-0.000175677,-0.002171512,0.010271933,0.003628853
-625,-375,0,-0.64650095,-0.65840447,0.000453924,-0.002060044,0.012001214,0.00351399
-575,-375,0,-0.65831447,-0.65343714,0.000964185,-0.001761578,0.013235245,0.003963196
-525,-375,0,-0.66875327,-0.65013969,0.001319865,-0.001352127,0.013830865,0.00463837
-475,-375,0,-0.67758971,-0.64804399,0.001513993,-0.000906496,0.01375377,0.005260848
-425,-375,0,-0.68473631,-0.64674747,0.001560475,-0.000485931,0.013055714,0.005647653
-375,-375,0,-0.69023275,-0.64595568,0.001486891,-0.000132266,0.011849615,0.005715549
-325,-375,0,-0.69421607,-0.64548355,0.001327111,0.000133422,0.010284944,0.005461663
-275,-375,0,-0.69689846,-0.64522964,0.001115147,0.000305382,0.008522699,0.004935977
-225,-375,0,-0.69853771,-0.64513767,0.000881943,0.000388201,0.006714002,0.004210222
-175,-375,0,-0.69940948,-0.64516479,0.000651937,0.000392189,0.004977557,0.003355086
-125,-375,0,-0.69978076,-0.64526248,0.000440145,0.000330493,0.003384181,0.002427473
-75,-375,0,-0.69988298,-0.64537281,0.000251603,0.000219215,0.001949222,0.001465378
-25,-375,0,-0.69988906,-0.64544386,8.16E-05,7.68E-05,0.000634818,0.000489626
25,-375,0,-0.6998893,-0.64544392,-8.16E-05,-7.67E-05,-0.00063484,-0.000489491
75,-375,0,-0.69988352,-0.64537299,-0.000251545,-0.000219217,-0.001949211,-0.001465126
125,-375,0,-0.69978058,-0.64526236,-0.000440165,-0.000330595,-0.003384245,-0.002427357
175,-375,0,-0.69940901,-0.64516497,-0.000651883,-0.000392154,-0.004977521,-0.00335512
