Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
3,75,-7.80E+01,-8.95E+01,311.256,-7.83E+01,131.839,4.00E+01
6,75,-8.43E+01,-9.58E+01,92.913,-8.46E+01,272.126,4.00E+01
9,75,-8.87E+01,-1.00E+02,338.186,-8.90E+01,159.217,4.00E+01
12,75,-8.94E+01,-1.01E+02,150.508,-8.97E+01,331.053,4.00E+01
15,75,-9.36E+01,-1.05E+02,354.655,-9.39E+01,175.089,4.00E+01
18,75,-9.48E+01,-1.07E+02,182.546,-9.51E+01,2.446,4.00E+01
21,75,-9.78E+01,-1.10E+02,16.924,-9.81E+01,195.927,4.00E+01
24,75,-9.97E+01,-1.12E+02,208.336,-1.00E+02,26.207,4.00E+01
27,75,-1.03E+02,-1.15E+02,43.833,-1.03E+02,219.496,3.46E+01
30,75,-1.06E+02,-1.18E+02,242.734,-1.06E+02,55.067,2.96E+01
33,75,-1.10E+02,-1.21E+02,95.031,-1.11E+02,265.412,2.65E+01
36,75,-1.12E+02,-1.22E+02,314.69,-1.12E+02,134.25,4.00E+01
39,75,-1.10E+02,-1.21E+02,169.826,-1.10E+02,358.792,2.78E+01
42,75,-1.09E+02,-1.22E+02,14.682,-1.09E+02,196.318,4.00E+01
45,75,-1.10E+02,-1.24E+02,224.914,-1.11E+02,34.64,2.82E+01
48,75,-1.18E+02,-1.27E+02,90.983,-1.18E+02,245.102,1.68E+01
51,75,-1.16E+02,-1.27E+02,329.013,-1.17E+02,161.234,2.40E+01
54,75,-1.13E+02,-1.27E+02,198.953,-1.13E+02,15.624,3.91E+01
57,75,-1.18E+02,-1.29E+02,70.365,-1.18E+02,213.39,1.55E+01
60,75,-1.19E+02,-1.29E+02,315.655,-1.20E+02,152.858,2.09E+01
63,75,-1.15E+02,-1.30E+02,211.447,-1.15E+02,8.933,2.38E+01
66,75,-1.25E+02,-1.31E+02,101.55,-1.26E+02,286.868,2.81E+01
69,75,-1.17E+02,-1.33E+02,353.409,-1.17E+02,171.427,4.00E+01
72,75,-1.24E+02,-1.30E+02,261.184,-1.25E+02,37.28,9.57E+00
75,75,-1.16E+02,-1.34E+02,182.58,-1.16E+02,339.453,2.63E+01
78,75,-1.22E+02,-1.31E+02,91.588,-1.22E+02,299.487,1.61E+01
81,75,-1.21E+02,-1.34E+02,44.979,-1.22E+02,157.2,1.28E+01
84,75,-1.19E+02,-1.37E+02,299.648,-1.19E+02,124.332,4.00E+01
87,75,-1.24E+02,-1.35E+02,254.08,-1.25E+02,103.007,1.73E+01
90,75,-1.35E+02,-1.44E+02,210.786,-1.35E+02,266.579,1.08E+01
93,75,-1.25E+02,-1.42E+02,94.147,-1.25E+02,265.134,3.35E+01
96,75,-1.24E+02,-1.43E+02,116.32,-1.24E+02,297.163,4.00E+01
99,75,-1.19E+02,-1.37E+02,179.306,-1.19E+02,324.932,2.31E+01
102,75,-1.16E+02,-1.33E+02,188.57,-1.17E+02,327.856,2.05E+01
105,75,-1.18E+02,-1.34E+02,207.026,-1.18E+02,335.725,1.83E+01
108,75,-1.18E+02,-1.31E+02,236.464,-1.18E+02,7.72,1.61E+01
111,75,-1.15E+02,-1.28E+02,229.372,-1.15E+02,14.622,1.83E+01
114,75,-1.17E+02,-1.29E+02,202.628,-1.17E+02,358.752,2.01E+01
117,75,-1.32E+02,-1.33E+02,169.253,-1.37E+02,333.28,1.76E+01
120,75,-1.22E+02,-1.46E+02,186.522,-1.22E+02,122.584,2.55E+01
123,75,-1.23E+02,-1.40E+02,231.081,-1.23E+02,72.036,2.54E+01
126,75,-1.28E+02,-1.54E+02,291.29,-1.28E+02,325.309,3.18E+01
129,75,-1.28E+02,-1.35E+02,336.07,-1.28E+02,310.745,1.58E+01
132,75,-1.29E+02,-1.38E+02,283.619,-1.29E+02,320.864,1.43E+01
135,75,-1.20E+02,-1.36E+02,176.179,-1.20E+02,193.997,2.69E+01
138,75,-1.18E+02,-1.35E+02,170.26,-1.18E+02,166.662,4.00E+01
141,75,-1.32E+02,-1.49E+02,62.652,-1.32E+02,17.218,1.96E+01
144,75,-1.17E+02,-1.29E+02,2.72,-1.17E+02,351.705,2.61E+01
147,75,-1.21E+02,-1.36E+02,5.114,-1.21E+02,6.677,4.00E+01
150,75,-1.16E+02,-1.29E+02,155.327,-1.16E+02,165.58,2.86E+01
153,75,-1.20E+02,-1.32E+02,162.958,-1.20E+02,156.491,3.14E+01
156,75,-1.16E+02,-1.29E+02,357.852,-1.17E+02,350.586,3.06E+01
159,75,-1.21E+02,-1.33E+02,346.186,-1.22E+02,349.086,3.83E+01
162,75,-1.14E+02,-1.26E+02,170.321,-1.14E+02,171.21,4.00E+01
165,75,-1.22E+02,-1.36E+02,159.176,-1.22E+02,161.581,4.00E+01
168,75,-1.11E+02,-1.24E+02,343.62,-1.12E+02,344.484,4.00E+01
171,75,-1.28E+02,-1.51E+02,133.825,-1.28E+02,174.667,2.65E+01
174,75,-1.09E+02,-1.20E+02,163.646,-1.10E+02,159.492,3.40E+01
177,75,-1.10E+02,-1.20E+02,341.462,-1.10E+02,334.017,2.83E+01
180,75,-9.87E+01,-1.10E+02,334.135,-9.90E+01,334.135,4.00E+01
0,78,-6.47E+01,-7.83E+01,330.598,-6.49E+01,150.598,4.00E+01
3,78,-7.80E+01,-9.14E+01,311.203,-7.82E+01,131.785,4.00E+01
6,78,-8.43E+01,-9.77E+01,92.903,-8.45E+01,272.116,4.00E+01
9,78,-8.87E+01,-1.02E+02,338.308,-8.89E+01,159.34,4.00E+01
12,78,-8.94E+01,-1.03E+02,150.723,-8.96E+01,331.279,4.00E+01
15,78,-9.36E+01,-1.07E+02,354.979,-9.38E+01,175.409,4.00E+01
18,78,-9.48E+01,-1.09E+02,182.657,-9.50E+01,2.549,4.00E+01
21,78,-9.78E+01,-1.12E+02,16.736,-9.80E+01,195.749,4.00E+01
24,78,-9.97E+01,-1.14E+02,208.087,-9.99E+01,25.961,4.00E+01
27,78,-1.03E+02,-1.17E+02,43.719,-1.03E+02,219.382,3.64E+01
30,78,-1.06E+02,-1.20E+02,242.848,-1.06E+02,55.168,3.14E+01
33,78,-1.10E+02,-1.23E+02,95.157,-1.11E+02,265.554,2.82E+01
36,78,-1.12E+02,-1.24E+02,314.702,-1.12E+02,134.341,4.00E+01
39,78,-1.10E+02,-1.23E+02,169.712,-1.10E+02,358.663,2.96E+01
42,78,-1.09E+02,-1.24E+02,14.585,-1.09E+02,196.241,4.00E+01
45,78,-1.10E+02,-1.25E+02,225.044,-1.11E+02,34.785,3.01E+01
48,78,-1.18E+02,-1.29E+02,91.256,-1.18E+02,245.541,1.85E+01
51,78,-1.16E+02,-1.28E+02,328.938,-1.17E+02,161.123,2.58E+01
54,78,-1.12E+02,-1.29E+02,199.21,-1.13E+02,15.864,4.00E+01
57,78,-1.18E+02,-1.31E+02,70.736,-1.18E+02,213.779,1.73E+01
60,78,-1.19E+02,-1.31E+02,315.926,-1.19E+02,153.205,2.26E+01
63,78,-1.14E+02,-1.32E+02,211.88,-1.15E+02,9.319,2.56E+01
66,78,-1.25E+02,-1.33E+02,102.362,-1.26E+02,288.627,2.79E+01
69,78,-1.17E+02,-1.35E+02,353.961,-1.17E+02,172.101,4.00E+01
72,78,-1.24E+02,-1.32E+02,261.194,-1.25E+02,37.275,1.08E+01
75,78,-1.16E+02,-1.36E+02,182.962,-1.16E+02,339.374,2.80E+01
78,78,-1.22E+02,-1.33E+02,91.734,-1.22E+02,299.57,1.77E+01
81,78,-1.21E+02,-1.36E+02,45.367,-1.21E+02,156.91,1.48E+01
84,78,-1.19E+02,-1.39E+02,299.745,-1.19E+02,124.421,4.00E+01
87,78,-1.24E+02,-1.37E+02,254.039,-1.24E+02,103.506,1.90E+01
90,78,-1.35E+02,-1.46E+02,210.328,-1.35E+02,265.588,1.28E+01
93,78,-1.25E+02,-1.44E+02,94.28,-1.25E+02,265.3,3.55E+01
96,78,-1.24E+02,-1.45E+02,116.251,-1.24E+02,297.238,4.00E+01
99,78,-1.19E+02,-1.39E+02,179.221,-1.19E+02,324.878,2.52E+01
102,78,-1.16E+02,-1.35E+02,188.648,-1.16E+02,327.848,2.25E+01
105,78,-1.18E+02,-1.36E+02,207.349,-1.18E+02,335.682,2.02E+01
108,78,-1.18E+02,-1.33E+02,236.62,-1.18E+02,7.764,1.79E+01
111,78,-1.15E+02,-1.30E+02,229.583,-1.15E+02,14.666,2.01E+01
114,78,-1.17E+02,-1.31E+02,202.993,-1.17E+02,358.804,2.19E+01
117,78,-1.33E+02,-1.35E+02,169.643,-1.36E+02,333.268,1.69E+01
120,78,-1.21E+02,-1.48E+02,187.929,-1.21E+02,122.56,2.74E+01
123,78,-1.23E+02,-1.42E+02,231.1,-1.23E+02,72.136,2.72E+01
126,78,-1.27E+02,-1.56E+02,292.822,-1.27E+02,325.427,3.38E+01
129,78,-1.28E+02,-1.37E+02,335.789,-1.28E+02,310.981,1.75E+01
132,78,-1.29E+02,-1.40E+02,283.573,-1.29E+02,321.002,1.61E+01
135,78,-1.20E+02,-1.38E+02,176.214,-1.20E+02,193.994,2.89E+01
138,78,-1.18E+02,-1.37E+02,170.368,-1.18E+02,166.577,4.00E+01
141,78,-1.32E+02,-1.51E+02,64.179,-1.32E+02,16.801,2.14E+01
144,78,-1.17E+02,-1.30E+02,2.699,-1.17E+02,351.683,2.79E+01
147,78,-1.21E+02,-1.38E+02,5.247,-1.21E+02,6.703,4.00E+01
150,78,-1.16E+02,-1.31E+02,155.261,-1.16E+02,165.528,3.04E+01
153,78,-1.20E+02,-1.34E+02,163.279,-1.20E+02,156.743,3.31E+01
156,78,-1.16E+02,-1.31E+02,357.858,-1.16E+02,350.648,3.25E+01
159,78,-1.21E+02,-1.35E+02,346.318,-1.21E+02,349.252,4.00E+01
162,78,-1.14E+02,-1.27E+02,170.206,-1.14E+02,171.143,4.00E+01
165,78,-1.22E+02,-1.38E+02,159.997,-1.22E+02,162.196,4.00E+01
168,78,-1.11E+02,-1.26E+02,343.997,-1.12E+02,344.726,4.00E+01
171,78,-1.28E+02,-1.54E+02,136.48,-1.28E+02,175.619,2.93E+01
174,78,-1.09E+02,-1.22E+02,163.77,-1.10E+02,159.594,3.57E+01
177,78,-1.10E+02,-1.22E+02,341.682,-1.10E+02,334.279,3.01E+01
180,78,-9.87E+01,-1.12E+02,334.135,-9.89E+01,334.135,4.00E+01
0,81,-6.47E+01,-8.08E+01,330.598,-6.48E+01,150.598,4.00E+01
3,81,-7.80E+01,-9.39E+01,311.16,-7.81E+01,131.741,4.00E+01
6,81,-8.43E+01,-1.00E+02,92.889,-8.44E+01,272.102,4.00E+01
9,81,-8.87E+01,-1.05E+02,338.356,-8.88E+01,159.387,4.00E+01
12,81,-8.94E+01,-1.05E+02,150.884,-8.96E+01,331.452,4.00E+01
15,81,-9.36E+01,-1.10E+02,355.363,-9.37E+01,175.79,4.00E+01
18,81,-9.48E+01,-1.11E+02,183.066,-9.49E+01,2.938,4.00E+01
21,81,-9.78E+01,-1.14E+02,16.999,-9.79E+01,196.012,4.00E+01
24,81,-9.97E+01,-1.16E+02,208.127,-9.98E+01,26,4.00E+01
27,81,-1.03E+02,-1.19E+02,43.648,-1.03E+02,219.289,3.87E+01
30,81,-1.06E+02,-1.22E+02,242.841,-1.06E+02,55.185,3.38E+01
33,81,-1.10E+02,-1.25E+02,95.342,-1.10E+02,265.789,3.06E+01
36,81,-1.12E+02,-1.26E+02,314.97,-1.12E+02,134.594,4.00E+01
39,81,-1.10E+02,-1.26E+02,170.001,-1.10E+02,358.88,3.20E+01
42,81,-1.09E+02,-1.26E+02,14.778,-1.09E+02,196.335,4.00E+01
45,81,-1.10E+02,-1.28E+02,225.162,-1.10E+02,34.927,3.25E+01
48,81,-1.18E+02,-1.31E+02,91.811,-1.18E+02,246.423,2.08E+01
51,81,-1.16E+02,-1.31E+02,329.454,-1.17E+02,161.768,2.81E+01
54,81,-1.12E+02,-1.31E+02,199.558,-1.13E+02,16.219,4.00E+01
57,81,-1.18E+02,-1.33E+02,71.405,-1.18E+02,214.636,1.97E+01
60,81,-1.19E+02,-1.33E+02,316.599,-1.19E+02,154.186,2.48E+01
63,81,-1.14E+02,-1.34E+02,212.413,-1.15E+02,9.597,2.80E+01
66,81,-1.25E+02,-1.35E+02,102.395,-1.26E+02,289.239,2.88E+01
69,81,-1.17E+02,-1.38E+02,354.194,-1.17E+02,171.999,4.00E+01
72,81,-1.25E+02,-1.34E+02,260.959,-1.25E+02,36.178,1.27E+01
75,81,-1.16E+02,-1.38E+02,182.597,-1.16E+02,339.167,3.06E+01
78,81,-1.22E+02,-1.35E+02,91.583,-1.22E+02,300.087,1.98E+01
81,81,-1.21E+02,-1.38E+02,45.271,-1.21E+02,156.168,1.72E+01
84,81,-1.18E+02,-1.41E+02,299.655,-1.19E+02,123.899,4.00E+01
87,81,-1.24E+02,-1.39E+02,254.235,-1.24E+02,103.194,2.16E+01
90,81,-1.35E+02,-1.48E+02,211.048,-1.35E+02,264.212,1.55E+01
93,81,-1.25E+02,-1.47E+02,94.398,-1.25E+02,264.811,3.75E+01
96,81,-1.24E+02,-1.48E+02,117.074,-1.24E+02,296.905,4.00E+01
99,81,-1.19E+02,-1.41E+02,179.123,-1.19E+02,324.604,2.76E+01
102,81,-1.16E+02,-1.38E+02,188.487,-1.16E+02,327.64,2.50E+01
105,81,-1.18E+02,-1.38E+02,207.071,-1.18E+02,335.418,2.27E+01
108,81,-1.18E+02,-1.36E+02,236.385,-1.18E+02,7.574,2.04E+01
111,81,-1.15E+02,-1.33E+02,229.575,-1.15E+02,14.543,2.26E+01
114,81,-1.17E+02,-1.33E+02,203.06,-1.17E+02,358.833,2.42E+01
117,81,-1.34E+02,-1.38E+02,169.865,-1.37E+02,333.743,1.71E+01
120,81,-1.21E+02,-1.50E+02,186.958,-1.21E+02,122.789,2.95E+01
123,81,-1.23E+02,-1.44E+02,229.55,-1.23E+02,71.997,2.91E+01
126,81,-1.27E+02,-1.59E+02,289.219,-1.27E+02,325.447,3.62E+01
129,81,-1.28E+02,-1.40E+02,335.512,-1.28E+02,310.467,1.97E+01
132,81,-1.29E+02,-1.43E+02,283.024,-1.29E+02,320.33,1.85E+01
135,81,-1.20E+02,-1.41E+02,176.52,-1.20E+02,194.057,3.15E+01
138,81,-1.18E+02,-1.39E+02,170.558,-1.18E+02,166.616,4.00E+01
141,81,-1.32E+02,-1.53E+02,64.074,-1.32E+02,17.581,2.37E+01
144,81,-1.17E+02,-1.33E+02,2.412,-1.17E+02,351.531,3.04E+01
147,81,-1.20E+02,-1.40E+02,4.86,-1.21E+02,6.457,4.00E+01
150,81,-1.16E+02,-1.33E+02,154.938,-1.16E+02,165.289,3.28E+01
153,81,-1.20E+02,-1.36E+02,163.49,-1.20E+02,156.869,3.54E+01
156,81,-1.16E+02,-1.33E+02,357.881,-1.16E+02,350.659,3.49E+01
159,81,-1.21E+02,-1.38E+02,346.219,-1.21E+02,349.183,4.00E+01
162,81,-1.14E+02,-1.30E+02,169.973,-1.14E+02,170.923,4.00E+01
165,81,-1.22E+02,-1.40E+02,160.967,-1.22E+02,162.991,4.00E+01
168,81,-1.11E+02,-1.28E+02,344.313,-1.12E+02,344.913,4.00E+01
171,81,-1.28E+02,-1.56E+02,137.047,-1.28E+02,175.928,3.21E+01
174,81,-1.09E+02,-1.25E+02,163.911,-1.09E+02,159.719,3.81E+01
177,81,-1.10E+02,-1.24E+02,341.863,-1.10E+02,334.495,3.24E+01
180,81,-9.87E+01,-1.15E+02,334.135,-9.88E+01,334.135,4.00E+01
0,84,-6.47E+01,-8.43E+01,330.598,-6.47E+01,150.598,4.00E+01
3,84,-7.80E+01,-9.74E+01,311.128,-7.80E+01,131.708,4.00E+01
6,84,-8.43E+01,-1.04E+02,92.875,-8.44E+01,272.088,4.00E+01
9,84,-8.87E+01,-1.08E+02,338.355,-8.88E+01,159.385,4.00E+01
12,84,-8.94E+01,-1.09E+02,150.972,-8.95E+01,331.548,4.00E+01
15,84,-9.36E+01,-1.13E+02,355.668,-9.36E+01,176.092,4.00E+01
18,84,-9.48E+01,-1.14E+02,183.555,-9.48E+01,3.402,4.00E+01
21,84,-9.77E+01,-1.17E+02,17.594,-9.78E+01,196.604,4.00E+01
24,84,-9.96E+01,-1.19E+02,208.611,-9.97E+01,26.467,4.00E+01
27,84,-1.03E+02,-1.23E+02,43.937,-1.03E+02,219.548,4.00E+01
30,84,-1.06E+02,-1.25E+02,242.869,-1.06E+02,55.261,3.73E+01
33,84,-1.10E+02,-1.29E+02,95.402,-1.10E+02,265.905,3.41E+01
36,84,-1.12E+02,-1.30E+02,315.185,-1.12E+02,134.703,4.00E+01
39,84,-1.10E+02,-1.29E+02,170.36,-1.10E+02,359.194,3.55E+01
42,84,-1.09E+02,-1.30E+02,15.357,-1.09E+02,196.817,4.00E+01
45,84,-1.10E+02,-1.31E+02,225.73,-1.10E+02,35.317,3.59E+01
48,84,-1.18E+02,-1.35E+02,92.252,-1.18E+02,247.29,2.43E+01
51,84,-1.16E+02,-1.34E+02,330.083,-1.16E+02,162.965,3.11E+01
54,84,-1.13E+02,-1.35E+02,200.297,-1.13E+02,16.722,4.00E+01
57,84,-1.18E+02,-1.37E+02,71.516,-1.18E+02,213.97,2.29E+01
60,84,-1.19E+02,-1.37E+02,316.078,-1.19E+02,154.268,2.79E+01
63,84,-1.15E+02,-1.38E+02,212.345,-1.15E+02,9.387,3.15E+01
66,84,-1.26E+02,-1.39E+02,102.225,-1.26E+02,288.555,3.25E+01
69,84,-1.17E+02,-1.42E+02,353.95,-1.17E+02,171.773,4.00E+01
72,84,-1.25E+02,-1.38E+02,260.798,-1.25E+02,36.569,1.60E+01
75,84,-1.16E+02,-1.42E+02,182.588,-1.16E+02,339.239,3.42E+01
78,84,-1.22E+02,-1.39E+02,91.532,-1.22E+02,299.972,2.31E+01
81,84,-1.21E+02,-1.42E+02,45.351,-1.21E+02,156.151,2.09E+01
84,84,-1.18E+02,-1.45E+02,298.793,-1.18E+02,124.158,4.00E+01
87,84,-1.24E+02,-1.43E+02,253.627,-1.24E+02,103.661,2.46E+01
90,84,-1.35E+02,-1.52E+02,211.76,-1.35E+02,264.382,1.89E+01
93,84,-1.25E+02,-1.50E+02,94.395,-1.25E+02,265.301,4.00E+01
96,84,-1.24E+02,-1.51E+02,116.029,-1.24E+02,297.236,4.00E+01
99,84,-1.19E+02,-1.45E+02,178.444,-1.19E+02,324.408,3.14E+01
102,84,-1.16E+02,-1.41E+02,188.149,-1.16E+02,327.319,2.86E+01
105,84,-1.18E+02,-1.42E+02,206.993,-1.18E+02,335.062,2.62E+01
108,84,-1.18E+02,-1.39E+02,236.526,-1.18E+02,7.281,2.39E+01
111,84,-1.15E+02,-1.36E+02,229.545,-1.15E+02,14.416,2.61E+01
114,84,-1.17E+02,-1.37E+02,202.877,-1.17E+02,358.851,2.78E+01
117,84,-1.36E+02,-1.41E+02,169.801,-1.37E+02,330.864,1.66E+01
120,84,-1.21E+02,-1.54E+02,190.091,-1.21E+02,123.018,3.36E+01
123,84,-1.23E+02,-1.48E+02,231.794,-1.23E+02,71.749,3.38E+01
126,84,-1.27E+02,-1.62E+02,292.944,-1.27E+02,325.329,3.98E+01
129,84,-1.28E+02,-1.43E+02,336.114,-1.28E+02,311.069,2.28E+01
132,84,-1.29E+02,-1.46E+02,284.183,-1.29E+02,320.519,2.21E+01
135,84,-1.20E+02,-1.44E+02,176.87,-1.20E+02,194.033,3.53E+01
138,84,-1.18E+02,-1.43E+02,170.627,-1.18E+02,166.722,4.00E+01
141,84,-1.32E+02,-1.56E+02,63.59,-1.32E+02,17.956,2.71E+01
144,84,-1.17E+02,-1.36E+02,2.388,-1.17E+02,351.587,3.39E+01
147,84,-1.20E+02,-1.44E+02,4.841,-1.20E+02,6.383,4.00E+01
150,84,-1.16E+02,-1.37E+02,155.074,-1.16E+02,165.374,3.63E+01
153,84,-1.20E+02,-1.40E+02,163.161,-1.20E+02,156.537,3.88E+01
156,84,-1.16E+02,-1.37E+02,357.939,-1.16E+02,350.568,3.82E+01
159,84,-1.21E+02,-1.41E+02,345.93,-1.21E+02,348.891,4.00E+01
162,84,-1.14E+02,-1.33E+02,169.75,-1.14E+02,170.679,4.00E+01
165,84,-1.22E+02,-1.44E+02,161.725,-1.22E+02,163.658,4.00E+01
168,84,-1.11E+02,-1.32E+02,344.525,-1.11E+02,345.02,4.00E+01
171,84,-1.28E+02,-1.60E+02,136.148,-1.28E+02,175.806,3.56E+01
174,84,-1.09E+02,-1.28E+02,164.038,-1.09E+02,159.837,4.00E+01
177,84,-1.10E+02,-1.28E+02,341.998,-1.10E+02,334.656,3.58E+01
180,84,-9.87E+01,-1.18E+02,334.135,-9.88E+01,334.135,4.00E+01
0,87,-6.47E+01,-9.03E+01,330.598,-6.47E+01,150.598,4.00E+01
3,87,-7.80E+01,-1.03E+02,311.108,-7.80E+01,131.687,4.00E+01
6,87,-8.43E+01,-1.10E+02,92.864,-8.43E+01,272.078,4.00E+01
9,87,-8.87E+01,-1.14E+02,338.337,-8.87E+01,159.365,4.00E+01
12,87,-8.94E+01,-1.15E+02,151.004,-8.95E+01,331.587,4.00E+01
15,87,-9.36E+01,-1.19E+02,355.839,-9.36E+01,176.262,4.00E+01
18,87,-9.48E+01,-1.20E+02,183.916,-9.48E+01,3.743,4.00E+01
21,87,-9.77E+01,-1.23E+02,18.159,-9.77E+01,197.165,4.00E+01
24,87,-9.96E+01,-1.25E+02,209.208,-9.96E+01,27.046,4.00E+01
27,87,-1.03E+02,-1.28E+02,44.437,-1.03E+02,220.031,4.00E+01
30,87,-1.06E+02,-1.31E+02,243.007,-1.06E+02,55.449,4.00E+01
33,87,-1.10E+02,-1.35E+02,95.323,-1.10E+02,265.84,4.00E+01
36,87,-1.12E+02,-1.36E+02,315.303,-1.12E+02,134.758,4.00E+01
39,87,-1.10E+02,-1.35E+02,170.367,-1.10E+02,359.238,4.00E+01
42,87,-1.09E+02,-1.36E+02,15.51,-1.09E+02,197.298,4.00E+01
45,87,-1.10E+02,-1.37E+02,226.558,-1.10E+02,36.052,4.00E+01
48,87,-1.18E+02,-1.41E+02,93.122,-1.18E+02,247.807,2.99E+01
51,87,-1.17E+02,-1.41E+02,330.282,-1.17E+02,163.533,3.69E+01
54,87,-1.13E+02,-1.41E+02,199.952,-1.13E+02,16.51,4.00E+01
57,87,-1.18E+02,-1.43E+02,71.085,-1.18E+02,213.31,2.89E+01
60,87,-1.19E+02,-1.43E+02,316.231,-1.19E+02,154.204,3.39E+01
63,87,-1.14E+02,-1.44E+02,211.807,-1.14E+02,8.766,3.75E+01
66,87,-1.26E+02,-1.45E+02,102.239,-1.26E+02,288.273,3.87E+01
69,87,-1.17E+02,-1.48E+02,353.602,-1.17E+02,171.679,4.00E+01
72,87,-1.25E+02,-1.44E+02,261.034,-1.25E+02,36.504,2.17E+01
75,87,-1.16E+02,-1.48E+02,182.854,-1.16E+02,339.065,4.00E+01
78,87,-1.22E+02,-1.45E+02,90.848,-1.22E+02,300.061,2.88E+01
81,87,-1.21E+02,-1.48E+02,45.141,-1.21E+02,155.682,2.68E+01
84,87,-1.18E+02,-1.51E+02,300.144,-1.18E+02,124.046,4.00E+01
87,87,-1.24E+02,-1.49E+02,253.356,-1.24E+02,103.446,3.09E+01
90,87,-1.35E+02,-1.58E+02,207.987,-1.35E+02,266.207,2.47E+01
93,87,-1.25E+02,-1.56E+02,94.01,-1.25E+02,265.956,4.00E+01
96,87,-1.23E+02,-1.57E+02,116.382,-1.23E+02,297.403,4.00E+01
99,87,-1.19E+02,-1.51E+02,178.544,-1.19E+02,324.234,3.72E+01
102,87,-1.16E+02,-1.47E+02,187.994,-1.16E+02,327.179,3.46E+01
105,87,-1.18E+02,-1.48E+02,206.648,-1.18E+02,335.096,3.24E+01
108,87,-1.18E+02,-1.45E+02,236.527,-1.18E+02,7.374,3.01E+01
111,87,-1.15E+02,-1.42E+02,229.504,-1.15E+02,14.381,3.21E+01
114,87,-1.17E+02,-1.43E+02,202.91,-1.17E+02,358.533,3.36E+01
117,87,-1.37E+02,-1.47E+02,169.877,-1.37E+02,330.471,2.05E+01
120,87,-1.21E+02,-1.60E+02,188.607,-1.21E+02,122.257,3.97E+01
123,87,-1.23E+02,-1.54E+02,230.058,-1.23E+02,72.005,3.90E+01
126,87,-1.28E+02,-1.68E+02,275.986,-1.28E+02,324.577,4.00E+01
129,87,-1.28E+02,-1.49E+02,334.476,-1.28E+02,310.373,2.93E+01
132,87,-1.29E+02,-1.52E+02,282.937,-1.29E+02,321.964,2.77E+01
135,87,-1.20E+02,-1.50E+02,176.085,-1.20E+02,193.541,4.00E+01
138,87,-1.18E+02,-1.49E+02,170.437,-1.18E+02,166.844,4.00E+01
141,87,-1.32E+02,-1.62E+02,65.725,-1.32E+02,16.967,3.31E+01
144,87,-1.17E+02,-1.43E+02,2.466,-1.17E+02,351.552,3.98E+01
147,87,-1.20E+02,-1.50E+02,6.25,-1.20E+02,7.021,4.00E+01
150,87,-1.16E+02,-1.43E+02,155.859,-1.16E+02,165.924,4.00E+01
153,87,-1.20E+02,-1.46E+02,162.535,-1.20E+02,155.965,4.00E+01
156,87,-1.16E+02,-1.43E+02,358.012,-1.16E+02,350.434,4.00E+01
159,87,-1.21E+02,-1.47E+02,345.652,-1.21E+02,348.577,4.00E+01
162,87,-1.14E+02,-1.39E+02,169.616,-1.14E+02,170.511,4.00E+01
165,87,-1.22E+02,-1.50E+02,162.159,-1.22E+02,164.059,4.00E+01
168,87,-1.11E+02,-1.38E+02,344.635,-1.11E+02,345.062,4.00E+01
171,87,-1.28E+02,-1.66E+02,134.96,-1.28E+02,175.56,4.00E+01
174,87,-1.09E+02,-1.34E+02,164.125,-1.09E+02,159.92,4.00E+01
177,87,-1.10E+02,-1.34E+02,342.081,-1.10E+02,334.755,4.00E+01
180,87,-9.87E+01,-1.24E+02,334.135,-9.87E+01,334.135,4.00E+01
0,90,-6.47E+01,-2.00E+02,303.647,-6.47E+01,150.598,4.00E+01
3,90,-7.80E+01,-2.00E+02,130.497,-7.80E+01,131.68,4.00E+01
6,90,-8.43E+01,-2.00E+02,136.488,-8.43E+01,272.075,4.00E+01
9,90,-8.87E+01,-2.00E+02,302.807,-8.87E+01,159.355,4.00E+01
12,90,-8.94E+01,-2.00E+02,353.209,-8.94E+01,331.595,4.00E+01
15,90,-9.36E+01,-2.00E+02,119.086,-9.36E+01,176.314,4.00E+01
18,90,-9.48E+01,-2.00E+02,211.395,-9.48E+01,3.865,4.00E+01
21,90,-9.77E+01,-2.00E+02,297.299,-9.77E+01,197.388,4.00E+01
24,90,-9.95E+01,-2.00E+02,102.303,-9.95E+01,27.301,4.00E+01
27,90,-1.03E+02,-2.00E+02,266.03,-1.03E+02,220.273,4.00E+01
30,90,-1.06E+02,-2.00E+02,94.907,-1.06E+02,55.56,4.00E+01
33,90,-1.10E+02,-2.00E+02,294.005,-1.10E+02,265.775,4.00E+01
36,90,-1.12E+02,-2.00E+02,131.614,-1.12E+02,134.803,4.00E+01
39,90,-1.10E+02,-2.00E+02,341.918,-1.10E+02,359.188,4.00E+01
42,90,-1.09E+02,-2.00E+02,178.275,-1.09E+02,197.472,4.00E+01
45,90,-1.10E+02,-2.00E+02,75.626,-1.10E+02,36.473,4.00E+01
48,90,-1.18E+02,-2.00E+02,324.635,-1.18E+02,247.96,4.00E+01
51,90,-1.17E+02,-2.00E+02,115.494,-1.17E+02,163.616,4.00E+01
54,90,-1.13E+02,-2.00E+02,229.272,-1.13E+02,15.944,4.00E+01
