Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
168,120,-1.42E+02,-1.59E+02,244.944,-1.42E+02,61.947,4.00E+01
171,120,-1.25E+02,-1.33E+02,80.722,-1.26E+02,271.675,2.31E+01
174,120,-1.32E+02,-1.34E+02,171.284,-1.35E+02,53.653,4.44E+00
177,120,-1.19E+02,-1.25E+02,23.23,-1.21E+02,247.4,8.89E+00
180,120,-1.11E+02,-1.17E+02,44.544,-1.12E+02,224.544,4.00E+01
0,123,-6.46E+01,-6.99E+01,253.57,-6.61E+01,253.57,4.00E+01
3,123,-7.61E+01,-8.13E+01,239.27,-7.77E+01,239.607,4.00E+01
6,123,-8.32E+01,-8.84E+01,35.162,-8.48E+01,34.841,4.00E+01
9,123,-8.61E+01,-9.14E+01,276.821,-8.77E+01,277.23,4.00E+01
12,123,-8.87E+01,-9.40E+01,93.887,-9.02E+01,93.613,4.00E+01
15,123,-9.31E+01,-9.85E+01,306.174,-9.46E+01,305.077,4.00E+01
18,123,-9.62E+01,-1.02E+02,137.078,-9.77E+01,134.259,3.30E+01
21,123,-1.01E+02,-1.06E+02,348.739,-1.02E+02,344,2.84E+01
24,123,-1.05E+02,-1.10E+02,201.12,-1.07E+02,197.641,3.08E+01
27,123,-1.05E+02,-1.10E+02,64.702,-1.07E+02,66.617,3.60E+01
30,123,-1.05E+02,-1.10E+02,273.205,-1.06E+02,277.574,2.91E+01
33,123,-1.05E+02,-1.10E+02,113.993,-1.07E+02,114.281,4.00E+01
36,123,-1.07E+02,-1.13E+02,316.284,-1.09E+02,313.383,3.30E+01
39,123,-1.12E+02,-1.17E+02,174.099,-1.14E+02,162.095,2.01E+01
42,123,-1.14E+02,-1.18E+02,58.35,-1.16E+02,56.492,3.61E+01
45,123,-1.11E+02,-1.16E+02,278.572,-1.13E+02,284.444,2.66E+01
48,123,-1.13E+02,-1.19E+02,129.664,-1.14E+02,122.006,2.46E+01
51,123,-1.17E+02,-1.22E+02,23.22,-1.19E+02,2.052,1.50E+01
54,123,-1.15E+02,-1.20E+02,262.435,-1.16E+02,271.271,2.29E+01
57,123,-1.16E+02,-1.23E+02,124.639,-1.18E+02,113.806,2.20E+01
60,123,-1.19E+02,-1.22E+02,40.362,-1.21E+02,21.505,1.57E+01
63,123,-1.16E+02,-1.23E+02,274.113,-1.17E+02,278.015,3.15E+01
66,123,-1.23E+02,-1.26E+02,198.946,-1.26E+02,180.56,1.58E+01
69,123,-1.18E+02,-1.24E+02,67.091,-1.20E+02,68.284,4.00E+01
72,123,-1.21E+02,-1.25E+02,11.416,-1.23E+02,333.266,9.56E+00
75,123,-1.18E+02,-1.26E+02,254.34,-1.19E+02,255.421,4.00E+01
78,123,-1.20E+02,-1.24E+02,208.433,-1.23E+02,203.03,2.66E+01
81,123,-1.23E+02,-1.31E+02,140.935,-1.24E+02,91.951,1.03E+01
84,123,-1.20E+02,-1.28E+02,51.589,-1.21E+02,49.684,3.83E+01
87,123,-1.24E+02,-1.31E+02,19.632,-1.26E+02,29.678,2.25E+01
90,123,-1.38E+02,-1.39E+02,273.069,-1.46E+02,178.516,6.24E+00
93,123,-1.30E+02,-1.34E+02,227.705,-1.33E+02,183.122,7.86E+00
96,123,-1.34E+02,-1.38E+02,287.309,-1.36E+02,301.284,1.84E+01
99,123,-1.22E+02,-1.29E+02,333.538,-1.23E+02,312.98,1.65E+01
102,123,-1.19E+02,-1.26E+02,338.405,-1.21E+02,307.396,1.28E+01
105,123,-1.21E+02,-1.27E+02,357.083,-1.22E+02,320.178,1.09E+01
108,123,-1.19E+02,-1.24E+02,23.727,-1.20E+02,355.54,1.32E+01
111,123,-1.15E+02,-1.22E+02,17.081,-1.16E+02,354.546,1.58E+01
114,123,-1.16E+02,-1.23E+02,350.167,-1.17E+02,340.413,2.29E+01
117,123,-1.24E+02,-1.27E+02,309.319,-1.28E+02,0.059,6.53E+00
120,123,-1.21E+02,-1.37E+02,266.074,-1.21E+02,79.856,3.54E+01
123,123,-1.20E+02,-1.38E+02,343.569,-1.20E+02,59.379,1.84E+01
126,123,-1.33E+02,-1.38E+02,316.187,-1.35E+02,37.594,3.43E+00
129,123,-1.29E+02,-1.33E+02,122.278,-1.32E+02,213.122,1.50E+00
132,123,-1.23E+02,-1.27E+02,99.39,-1.24E+02,299.216,1.57E+01
135,123,-1.22E+02,-1.31E+02,119.496,-1.22E+02,293.188,2.89E+01
138,123,-1.32E+02,-1.32E+02,166.998,-1.41E+02,62.566,9.33E+00
141,123,-1.27E+02,-1.35E+02,255.784,-1.28E+02,62,2.10E+01
144,123,-1.28E+02,-1.34E+02,263.895,-1.29E+02,139.648,7.92E+00
147,123,-1.31E+02,-1.38E+02,45.187,-1.32E+02,191.109,1.27E+01
150,123,-1.29E+02,-1.36E+02,15.172,-1.30E+02,243.514,1.01E+01
153,123,-1.29E+02,-1.49E+02,350.588,-1.29E+02,160.122,3.46E+01
156,123,-1.35E+02,-1.41E+02,353.072,-1.37E+02,293.253,6.63E+00
159,123,-1.29E+02,-1.43E+02,11.801,-1.29E+02,175.496,2.51E+01
162,123,-1.28E+02,-1.31E+02,25.42,-1.30E+02,231.174,1.29E+01
165,123,-1.37E+02,-1.39E+02,168.147,-1.42E+02,319.984,1.26E+01
168,123,-1.42E+02,-1.57E+02,235.293,-1.42E+02,59.428,3.79E+01
171,123,-1.26E+02,-1.33E+02,80.289,-1.26E+02,271.497,2.22E+01
174,123,-1.31E+02,-1.34E+02,170.931,-1.35E+02,55.527,4.41E+00
177,123,-1.19E+02,-1.24E+02,23.138,-1.21E+02,247.206,8.43E+00
180,123,-1.11E+02,-1.16E+02,44.544,-1.13E+02,224.544,4.00E+01
0,126,-6.46E+01,-6.92E+01,253.57,-6.64E+01,253.57,4.00E+01
3,126,-7.61E+01,-8.06E+01,239.297,-7.80E+01,239.635,4.00E+01
6,126,-8.32E+01,-8.77E+01,35.074,-8.51E+01,34.752,4.00E+01
9,126,-8.61E+01,-9.07E+01,276.936,-8.80E+01,277.343,4.00E+01
12,126,-8.87E+01,-9.33E+01,93.878,-9.05E+01,93.605,4.00E+01
15,126,-9.31E+01,-9.78E+01,306.112,-9.49E+01,305.015,4.00E+01
18,126,-9.62E+01,-1.01E+02,137.174,-9.80E+01,134.352,3.26E+01
21,126,-1.01E+02,-1.05E+02,348.682,-1.03E+02,343.933,2.80E+01
24,126,-1.05E+02,-1.09E+02,201.089,-1.07E+02,197.619,3.06E+01
27,126,-1.05E+02,-1.10E+02,64.678,-1.08E+02,66.618,3.56E+01
30,126,-1.05E+02,-1.09E+02,273.304,-1.07E+02,277.65,2.88E+01
33,126,-1.05E+02,-1.10E+02,113.971,-1.07E+02,114.26,4.00E+01
36,126,-1.07E+02,-1.12E+02,316.249,-1.09E+02,313.332,3.25E+01
39,126,-1.12E+02,-1.16E+02,174.023,-1.14E+02,162.048,1.98E+01
42,126,-1.13E+02,-1.17E+02,58.338,-1.16E+02,56.52,3.61E+01
45,126,-1.11E+02,-1.16E+02,278.604,-1.13E+02,284.443,2.63E+01
48,126,-1.13E+02,-1.18E+02,129.678,-1.14E+02,121.951,2.41E+01
51,126,-1.17E+02,-1.21E+02,23.168,-1.19E+02,2.09,1.48E+01
54,126,-1.15E+02,-1.19E+02,262.455,-1.17E+02,271.229,2.27E+01
57,126,-1.16E+02,-1.22E+02,124.546,-1.18E+02,113.78,2.16E+01
60,126,-1.18E+02,-1.22E+02,40.375,-1.21E+02,21.588,1.56E+01
63,126,-1.16E+02,-1.22E+02,274.187,-1.17E+02,278.021,3.10E+01
66,126,-1.23E+02,-1.25E+02,198.888,-1.26E+02,180.534,1.59E+01
69,126,-1.18E+02,-1.23E+02,67.052,-1.20E+02,68.148,4.00E+01
72,126,-1.21E+02,-1.24E+02,11.436,-1.23E+02,333.718,9.43E+00
75,126,-1.18E+02,-1.25E+02,254.335,-1.19E+02,255.368,4.00E+01
78,126,-1.20E+02,-1.23E+02,208.436,-1.23E+02,202.739,2.61E+01
81,126,-1.23E+02,-1.30E+02,140.747,-1.24E+02,91.947,9.61E+00
84,126,-1.20E+02,-1.27E+02,51.446,-1.21E+02,49.662,3.82E+01
87,126,-1.24E+02,-1.30E+02,19.504,-1.26E+02,29.521,2.20E+01
90,126,-1.38E+02,-1.39E+02,273.071,-1.46E+02,179.359,7.41E+00
93,126,-1.30E+02,-1.33E+02,227.761,-1.33E+02,182.847,7.68E+00
96,126,-1.33E+02,-1.37E+02,287.378,-1.36E+02,302.656,1.75E+01
99,126,-1.22E+02,-1.28E+02,333.581,-1.24E+02,313.37,1.61E+01
102,126,-1.20E+02,-1.25E+02,338.452,-1.21E+02,307.636,1.23E+01
105,126,-1.21E+02,-1.26E+02,357.283,-1.23E+02,320.601,1.04E+01
108,126,-1.19E+02,-1.24E+02,24.085,-1.20E+02,356.082,1.28E+01
111,126,-1.15E+02,-1.21E+02,17.404,-1.17E+02,354.84,1.52E+01
114,126,-1.16E+02,-1.22E+02,350.514,-1.18E+02,340.597,2.23E+01
117,126,-1.24E+02,-1.26E+02,309.666,-1.28E+02,359.925,6.81E+00
120,126,-1.21E+02,-1.36E+02,266.363,-1.21E+02,79.824,3.40E+01
123,126,-1.21E+02,-1.38E+02,343.13,-1.21E+02,59.342,1.73E+01
126,126,-1.33E+02,-1.37E+02,315.475,-1.35E+02,37.751,2.36E+00
129,126,-1.29E+02,-1.33E+02,122.793,-1.32E+02,212.692,4.96E-01
132,126,-1.23E+02,-1.27E+02,99.457,-1.25E+02,299.344,1.54E+01
135,126,-1.22E+02,-1.30E+02,119.359,-1.23E+02,293.099,2.83E+01
138,126,-1.31E+02,-1.31E+02,167.082,-1.41E+02,62.824,1.03E+01
141,126,-1.27E+02,-1.34E+02,255.816,-1.28E+02,62.029,2.03E+01
144,126,-1.28E+02,-1.34E+02,263.532,-1.29E+02,139.593,7.14E+00
147,126,-1.31E+02,-1.37E+02,45.68,-1.32E+02,191.4,1.20E+01
150,126,-1.29E+02,-1.36E+02,15.319,-1.30E+02,243.606,9.41E+00
153,126,-1.30E+02,-1.49E+02,349.059,-1.30E+02,159.958,3.50E+01
156,126,-1.35E+02,-1.40E+02,352.366,-1.37E+02,293.492,6.09E+00
159,126,-1.29E+02,-1.42E+02,11.787,-1.29E+02,175.396,2.42E+01
162,126,-1.27E+02,-1.31E+02,25.826,-1.30E+02,232.081,1.27E+01
165,126,-1.36E+02,-1.38E+02,168.664,-1.42E+02,321.283,1.33E+01
168,126,-1.43E+02,-1.56E+02,235.748,-1.43E+02,59.398,3.79E+01
171,126,-1.26E+02,-1.32E+02,79.487,-1.27E+02,271.03,2.13E+01
174,126,-1.31E+02,-1.33E+02,170.611,-1.36E+02,57.356,4.63E+00
177,126,-1.19E+02,-1.23E+02,23.058,-1.21E+02,247.046,8.11E+00
180,126,-1.11E+02,-1.16E+02,44.544,-1.13E+02,224.544,4.00E+01
0,129,-6.46E+01,-6.86E+01,253.57,-6.68E+01,253.57,4.00E+01
3,129,-7.61E+01,-8.00E+01,239.318,-7.83E+01,239.656,4.00E+01
6,129,-8.31E+01,-8.71E+01,34.999,-8.54E+01,34.677,4.00E+01
9,129,-8.61E+01,-9.01E+01,277.07,-8.83E+01,277.474,4.00E+01
12,129,-8.87E+01,-9.28E+01,93.789,-9.09E+01,93.518,4.00E+01
15,129,-9.31E+01,-9.72E+01,306.15,-9.52E+01,305.056,4.00E+01
18,129,-9.62E+01,-1.00E+02,137.18,-9.84E+01,134.355,3.24E+01
21,129,-1.01E+02,-1.05E+02,348.646,-1.03E+02,343.883,2.78E+01
24,129,-1.05E+02,-1.08E+02,201.004,-1.07E+02,197.538,3.04E+01
27,129,-1.05E+02,-1.09E+02,64.826,-1.08E+02,66.79,3.54E+01
30,129,-1.05E+02,-1.09E+02,273.27,-1.07E+02,277.63,2.86E+01
33,129,-1.05E+02,-1.09E+02,113.958,-1.07E+02,114.234,4.00E+01
36,129,-1.07E+02,-1.12E+02,316.214,-1.09E+02,313.3,3.22E+01
39,129,-1.12E+02,-1.16E+02,174.03,-1.15E+02,162.026,1.96E+01
42,129,-1.13E+02,-1.16E+02,58.311,-1.16E+02,56.503,3.60E+01
45,129,-1.11E+02,-1.15E+02,278.599,-1.13E+02,284.419,2.61E+01
48,129,-1.13E+02,-1.17E+02,129.632,-1.15E+02,121.908,2.38E+01
51,129,-1.17E+02,-1.20E+02,23.244,-1.20E+02,2.136,1.46E+01
54,129,-1.15E+02,-1.19E+02,262.451,-1.17E+02,271.285,2.24E+01
57,129,-1.17E+02,-1.22E+02,124.585,-1.18E+02,113.712,2.11E+01
60,129,-1.18E+02,-1.21E+02,40.33,-1.22E+02,21.51,1.57E+01
63,129,-1.16E+02,-1.22E+02,274.12,-1.17E+02,278.055,3.03E+01
66,129,-1.23E+02,-1.25E+02,198.846,-1.27E+02,180.466,1.60E+01
69,129,-1.18E+02,-1.23E+02,67.038,-1.21E+02,68.115,4.00E+01
72,129,-1.21E+02,-1.24E+02,11.388,-1.24E+02,333.503,9.29E+00
75,129,-1.18E+02,-1.24E+02,254.362,-1.20E+02,255.42,4.00E+01
78,129,-1.20E+02,-1.22E+02,208.477,-1.23E+02,202.974,2.64E+01
81,129,-1.23E+02,-1.29E+02,141.001,-1.24E+02,91.963,8.86E+00
84,129,-1.20E+02,-1.27E+02,51.592,-1.21E+02,49.737,3.74E+01
87,129,-1.25E+02,-1.29E+02,19.548,-1.26E+02,29.644,2.16E+01
90,129,-1.37E+02,-1.38E+02,272.858,-1.46E+02,180.611,7.89E+00
93,129,-1.30E+02,-1.33E+02,227.775,-1.33E+02,183.389,7.83E+00
96,129,-1.33E+02,-1.36E+02,287.675,-1.36E+02,301.666,1.82E+01
99,129,-1.22E+02,-1.27E+02,333.716,-1.24E+02,313.217,1.55E+01
102,129,-1.20E+02,-1.25E+02,338.487,-1.21E+02,307.665,1.19E+01
105,129,-1.21E+02,-1.25E+02,357.209,-1.23E+02,320.82,1.01E+01
108,129,-1.19E+02,-1.23E+02,24.059,-1.21E+02,356.239,1.25E+01
111,129,-1.15E+02,-1.21E+02,17.407,-1.17E+02,354.888,1.48E+01
114,129,-1.16E+02,-1.21E+02,350.499,-1.18E+02,340.557,2.19E+01
117,129,-1.24E+02,-1.26E+02,309.542,-1.29E+02,359.948,7.14E+00
120,129,-1.21E+02,-1.35E+02,266.057,-1.21E+02,79.922,3.38E+01
123,129,-1.21E+02,-1.37E+02,344.499,-1.21E+02,59.242,1.64E+01
126,129,-1.33E+02,-1.37E+02,316.547,-1.36E+02,37.589,1.63E+00
129,129,-1.29E+02,-1.32E+02,122.823,-1.32E+02,211.933,4.01E-01
132,129,-1.22E+02,-1.26E+02,99.521,-1.25E+02,299.551,1.51E+01
135,129,-1.22E+02,-1.30E+02,119.389,-1.23E+02,293.123,2.76E+01
138,129,-1.31E+02,-1.31E+02,167.132,-1.42E+02,62.004,1.13E+01
141,129,-1.28E+02,-1.34E+02,256.078,-1.29E+02,61.939,1.96E+01
144,129,-1.28E+02,-1.33E+02,263.848,-1.30E+02,139.664,6.59E+00
147,129,-1.31E+02,-1.37E+02,46.011,-1.33E+02,191.379,1.13E+01
150,129,-1.29E+02,-1.35E+02,15.638,-1.30E+02,243.914,8.79E+00
153,129,-1.30E+02,-1.49E+02,347.4,-1.30E+02,159.758,3.61E+01
156,129,-1.35E+02,-1.40E+02,352.211,-1.37E+02,294.031,5.72E+00
159,129,-1.30E+02,-1.42E+02,12.38,-1.30E+02,175.376,2.32E+01
162,129,-1.27E+02,-1.30E+02,26.075,-1.31E+02,232.515,1.26E+01
165,129,-1.36E+02,-1.37E+02,169.148,-1.42E+02,321.114,1.36E+01
168,129,-1.43E+02,-1.56E+02,243.405,-1.43E+02,61.37,4.00E+01
171,129,-1.26E+02,-1.31E+02,78.595,-1.27E+02,270.458,2.06E+01
174,129,-1.31E+02,-1.33E+02,170.347,-1.36E+02,58.911,5.06E+00
177,129,-1.19E+02,-1.22E+02,22.992,-1.22E+02,246.926,7.93E+00
180,129,-1.11E+02,-1.15E+02,44.544,-1.13E+02,224.544,4.00E+01
0,132,-6.46E+01,-6.81E+01,253.57,-6.72E+01,253.57,4.00E+01
3,132,-7.61E+01,-7.95E+01,239.33,-7.87E+01,239.669,4.00E+01
6,132,-8.31E+01,-8.65E+01,34.949,-8.58E+01,34.627,4.00E+01
9,132,-8.61E+01,-8.96E+01,277.174,-8.87E+01,277.577,4.00E+01
12,132,-8.87E+01,-9.22E+01,93.685,-9.13E+01,93.415,4.00E+01
15,132,-9.31E+01,-9.66E+01,306.244,-9.56E+01,305.153,4.00E+01
18,132,-9.62E+01,-9.98E+01,137.089,-9.88E+01,134.26,3.22E+01
21,132,-1.01E+02,-1.04E+02,348.662,-1.04E+02,343.898,2.77E+01
24,132,-1.05E+02,-1.08E+02,201.027,-1.08E+02,197.554,3.04E+01
27,132,-1.05E+02,-1.08E+02,64.822,-1.08E+02,66.793,3.53E+01
30,132,-1.05E+02,-1.08E+02,273.24,-1.07E+02,277.625,2.84E+01
33,132,-1.05E+02,-1.09E+02,113.952,-1.08E+02,114.211,4.00E+01
36,132,-1.07E+02,-1.11E+02,316.213,-1.10E+02,313.289,3.20E+01
39,132,-1.12E+02,-1.15E+02,174.02,-1.15E+02,162.004,1.96E+01
42,132,-1.13E+02,-1.16E+02,58.273,-1.17E+02,56.519,3.63E+01
45,132,-1.11E+02,-1.15E+02,278.589,-1.14E+02,284.382,2.60E+01
48,132,-1.13E+02,-1.17E+02,129.607,-1.15E+02,121.897,2.36E+01
51,132,-1.17E+02,-1.20E+02,23.188,-1.20E+02,2.071,1.46E+01
54,132,-1.15E+02,-1.18E+02,262.451,-1.17E+02,271.276,2.23E+01
57,132,-1.17E+02,-1.21E+02,124.61,-1.19E+02,113.734,2.08E+01
60,132,-1.18E+02,-1.20E+02,40.309,-1.22E+02,21.492,1.58E+01
63,132,-1.16E+02,-1.21E+02,274.151,-1.18E+02,278.083,3.00E+01
66,132,-1.22E+02,-1.24E+02,198.844,-1.27E+02,180.132,1.61E+01
69,132,-1.18E+02,-1.22E+02,66.979,-1.21E+02,68.291,3.89E+01
72,132,-1.21E+02,-1.23E+02,11.364,-1.24E+02,333.373,9.30E+00
75,132,-1.18E+02,-1.24E+02,254.369,-1.20E+02,255.299,4.00E+01
78,132,-1.20E+02,-1.22E+02,208.405,-1.24E+02,202.884,2.65E+01
81,132,-1.23E+02,-1.29E+02,140.724,-1.25E+02,91.881,8.30E+00
84,132,-1.20E+02,-1.26E+02,51.577,-1.22E+02,49.715,3.69E+01
87,132,-1.25E+02,-1.29E+02,19.505,-1.27E+02,29.536,2.14E+01
90,132,-1.37E+02,-1.37E+02,273.088,-1.47E+02,181.67,9.13E+00
93,132,-1.30E+02,-1.32E+02,227.864,-1.34E+02,183.603,8.06E+00
96,132,-1.33E+02,-1.36E+02,287.593,-1.37E+02,302.376,1.78E+01
99,132,-1.22E+02,-1.27E+02,333.876,-1.24E+02,313.28,1.52E+01
102,132,-1.20E+02,-1.24E+02,338.694,-1.22E+02,307.584,1.15E+01
105,132,-1.21E+02,-1.25E+02,357.419,-1.23E+02,320.561,9.72E+00
108,132,-1.19E+02,-1.23E+02,24.1,-1.21E+02,356.129,1.22E+01
111,132,-1.16E+02,-1.20E+02,17.419,-1.17E+02,354.866,1.44E+01
114,132,-1.16E+02,-1.21E+02,350.515,-1.18E+02,340.596,2.16E+01
117,132,-1.24E+02,-1.25E+02,309.47,-1.29E+02,0.574,7.49E+00
120,132,-1.21E+02,-1.35E+02,265.278,-1.22E+02,79.877,3.41E+01
123,132,-1.21E+02,-1.37E+02,344.776,-1.21E+02,59.046,1.57E+01
126,132,-1.33E+02,-1.36E+02,316.511,-1.36E+02,36.157,1.58E+00
129,132,-1.29E+02,-1.32E+02,123.108,-1.33E+02,212.004,1.28E+00
132,132,-1.22E+02,-1.25E+02,99.547,-1.25E+02,299.762,1.50E+01
135,132,-1.22E+02,-1.29E+02,119.277,-1.23E+02,293.071,2.71E+01
138,132,-1.30E+02,-1.30E+02,167.148,-1.42E+02,62.867,1.21E+01
141,132,-1.28E+02,-1.33E+02,256.15,-1.29E+02,61.769,1.90E+01
144,132,-1.28E+02,-1.32E+02,264.021,-1.30E+02,139.876,6.11E+00
147,132,-1.31E+02,-1.36E+02,45.793,-1.33E+02,191.188,1.09E+01
150,132,-1.29E+02,-1.34E+02,15.538,-1.31E+02,243.897,8.18E+00
153,132,-1.30E+02,-1.48E+02,347.861,-1.30E+02,159.782,3.47E+01
156,132,-1.35E+02,-1.39E+02,352.883,-1.38E+02,293.499,5.10E+00
159,132,-1.30E+02,-1.41E+02,12.73,-1.30E+02,175.389,2.21E+01
162,132,-1.27E+02,-1.30E+02,26.042,-1.31E+02,232.294,1.28E+01
165,132,-1.36E+02,-1.37E+02,169.437,-1.43E+02,319.867,1.39E+01
168,132,-1.43E+02,-1.56E+02,252.595,-1.44E+02,63.722,2.87E+01
171,132,-1.26E+02,-1.31E+02,77.895,-1.28E+02,269.99,2.01E+01
174,132,-1.31E+02,-1.32E+02,170.158,-1.37E+02,59.964,5.68E+00
177,132,-1.19E+02,-1.22E+02,22.943,-1.22E+02,246.852,7.89E+00
180,132,-1.11E+02,-1.14E+02,44.544,-1.14E+02,224.544,4.00E+01
0,135,-6.46E+01,-6.76E+01,253.57,-6.76E+01,253.57,4.00E+01
3,135,-7.61E+01,-7.90E+01,239.334,-7.91E+01,239.672,4.00E+01
6,135,-8.31E+01,-8.61E+01,34.93,-8.62E+01,34.608,4.00E+01
9,135,-8.61E+01,-8.91E+01,277.215,-8.91E+01,277.617,4.00E+01
12,135,-8.87E+01,-9.17E+01,93.639,-9.17E+01,93.369,4.00E+01
15,135,-9.31E+01,-9.62E+01,306.291,-9.60E+01,305.203,4.00E+01
18,135,-9.62E+01,-9.93E+01,137.027,-9.92E+01,134.198,3.22E+01
21,135,-1.01E+02,-1.04E+02,348.678,-1.04E+02,343.912,2.76E+01
24,135,-1.05E+02,-1.07E+02,201.068,-1.08E+02,197.591,3.04E+01
27,135,-1.05E+02,-1.08E+02,64.72,-1.09E+02,66.696,3.53E+01
30,135,-1.05E+02,-1.08E+02,273.258,-1.08E+02,277.645,2.83E+01
33,135,-1.05E+02,-1.08E+02,113.923,-1.08E+02,114.19,4.00E+01
36,135,-1.07E+02,-1.11E+02,316.217,-1.10E+02,313.27,3.18E+01
39,135,-1.12E+02,-1.15E+02,173.976,-1.16E+02,162.009,1.96E+01
42,135,-1.13E+02,-1.15E+02,58.31,-1.17E+02,56.524,3.63E+01
45,135,-1.11E+02,-1.14E+02,278.543,-1.14E+02,284.367,2.59E+01
48,135,-1.13E+02,-1.16E+02,129.648,-1.16E+02,121.87,2.34E+01
51,135,-1.17E+02,-1.19E+02,23.048,-1.20E+02,2.034,1.47E+01
54,135,-1.15E+02,-1.18E+02,262.442,-1.18E+02,271.251,2.23E+01
57,135,-1.17E+02,-1.21E+02,124.533,-1.19E+02,113.723,2.06E+01
60,135,-1.18E+02,-1.20E+02,40.328,-1.23E+02,21.485,1.60E+01
63,135,-1.16E+02,-1.21E+02,274.158,-1.18E+02,278.131,2.96E+01
66,135,-1.22E+02,-1.24E+02,198.772,-1.27E+02,180.305,1.66E+01
69,135,-1.18E+02,-1.21E+02,67.043,-1.21E+02,68.139,4.00E+01
72,135,-1.21E+02,-1.23E+02,11.357,-1.24E+02,333.536,9.49E+00
75,135,-1.19E+02,-1.23E+02,254.328,-1.20E+02,255.377,4.00E+01
78,135,-1.20E+02,-1.21E+02,208.484,-1.24E+02,202.921,2.67E+01
81,135,-1.23E+02,-1.28E+02,140.964,-1.25E+02,91.843,7.74E+00
84,135,-1.21E+02,-1.26E+02,51.519,-1.22E+02,49.773,3.70E+01
87,135,-1.25E+02,-1.28E+02,19.49,-1.27E+02,29.744,2.10E+01
90,135,-1.37E+02,-1.37E+02,273.041,-1.47E+02,180.283,9.60E+00
93,135,-1.30E+02,-1.32E+02,227.789,-1.34E+02,183.363,8.29E+00
96,135,-1.33E+02,-1.35E+02,287.748,-1.37E+02,302.105,1.82E+01
99,135,-1.22E+02,-1.26E+02,333.739,-1.25E+02,313.259,1.50E+01
102,135,-1.20E+02,-1.24E+02,338.51,-1.22E+02,307.662,1.13E+01
105,135,-1.21E+02,-1.24E+02,357.335,-1.24E+02,320.866,9.68E+00
108,135,-1.19E+02,-1.22E+02,24.322,-1.21E+02,356.473,1.22E+01
111,135,-1.16E+02,-1.20E+02,17.64,-1.18E+02,355.032,1.42E+01
114,135,-1.17E+02,-1.20E+02,350.711,-1.19E+02,340.644,2.12E+01
117,135,-1.24E+02,-1.25E+02,309.735,-1.29E+02,0.105,8.14E+00
120,135,-1.22E+02,-1.34E+02,266.162,-1.22E+02,79.745,3.17E+01
123,135,-1.22E+02,-1.36E+02,344.407,-1.22E+02,59.046,1.46E+01
126,135,-1.33E+02,-1.36E+02,316.682,-1.37E+02,37.11,1.87E+00
129,135,-1.29E+02,-1.31E+02,122.989,-1.33E+02,211.485,2.20E+00
132,135,-1.22E+02,-1.25E+02,99.525,-1.26E+02,299.844,1.50E+01
135,135,-1.23E+02,-1.29E+02,119.173,-1.24E+02,292.966,2.66E+01
138,135,-1.30E+02,-1.30E+02,167.253,-1.43E+02,63.482,1.30E+01
141,135,-1.28E+02,-1.33E+02,255.689,-1.30E+02,61.556,1.88E+01
144,135,-1.28E+02,-1.32E+02,263.645,-1.30E+02,139.95,5.67E+00
147,135,-1.31E+02,-1.36E+02,45.702,-1.33E+02,191.097,1.05E+01
150,135,-1.29E+02,-1.34E+02,15.339,-1.31E+02,243.655,7.68E+00
153,135,-1.31E+02,-1.47E+02,348.867,-1.31E+02,159.882,3.27E+01
156,135,-1.35E+02,-1.38E+02,353.408,-1.38E+02,293.087,4.74E+00
159,135,-1.30E+02,-1.41E+02,12.616,-1.31E+02,175.344,2.13E+01
162,135,-1.27E+02,-1.29E+02,25.938,-1.31E+02,232.017,1.31E+01
165,135,-1.36E+02,-1.37E+02,169.486,-1.44E+02,318.973,1.44E+01
168,135,-1.44E+02,-1.55E+02,256.107,-1.44E+02,64.61,2.56E+01
171,135,-1.26E+02,-1.30E+02,77.609,-1.28E+02,269.79,1.97E+01
174,135,-1.31E+02,-1.32E+02,170.058,-1.37E+02,60.352,6.44E+00
177,135,-1.19E+02,-1.21E+02,22.911,-1.23E+02,246.827,7.98E+00
180,135,-1.11E+02,-1.14E+02,44.544,-1.14E+02,224.544,4.00E+01
0,138,-6.46E+01,-6.72E+01,253.57,-6.81E+01,253.57,4.00E+01
3,138,-7.61E+01,-7.86E+01,239.327,-7.96E+01,239.666,4.00E+01
6,138,-8.31E+01,-8.56E+01,34.944,-8.67E+01,34.622,4.00E+01
9,138,-8.61E+01,-8.87E+01,277.173,-8.96E+01,277.575,4.00E+01
12,138,-8.87E+01,-9.13E+01,93.679,-9.22E+01,93.408,4.00E+01
15,138,-9.31E+01,-9.57E+01,306.236,-9.65E+01,305.15,4.00E+01
18,138,-9.62E+01,-9.89E+01,137.074,-9.97E+01,134.249,3.22E+01
21,138,-1.01E+02,-1.03E+02,348.659,-1.04E+02,343.88,2.77E+01
24,138,-1.05E+02,-1.07E+02,201.01,-1.09E+02,197.543,3.06E+01
27,138,-1.05E+02,-1.08E+02,64.747,-1.09E+02,66.729,3.54E+01
30,138,-1.05E+02,-1.07E+02,273.2,-1.08E+02,277.575,2.84E+01
33,138,-1.05E+02,-1.08E+02,113.914,-1.08E+02,114.194,4.00E+01
36,138,-1.07E+02,-1.10E+02,316.212,-1.11E+02,313.27,3.18E+01
