Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
87,285,5.24E+01,4.03E+01,231.121,5.21E+01,238.185,3.06E+01
90,285,5.84E+01,3.84E+01,109.056,5.84E+01,124.65,3.15E+01
93,285,5.07E+01,3.75E+01,351.177,5.05E+01,339.982,2.76E+01
96,285,5.48E+01,3.57E+01,212.189,5.47E+01,275.014,2.01E+01
99,285,4.86E+01,3.35E+01,104.23,4.84E+01,91.197,2.81E+01
102,285,4.85E+01,3.59E+01,318.52,4.83E+01,89.358,1.50E+01
105,285,4.72E+01,3.03E+01,207.358,4.71E+01,181.502,2.41E+01
108,285,4.78E+01,3.61E+01,85.492,4.75E+01,311.769,1.45E+01
111,285,5.13E+01,2.50E+01,313.905,5.12E+01,293.969,3.56E+01
114,285,4.99E+01,3.35E+01,218.214,4.98E+01,128.267,1.63E+01
117,285,5.32E+01,2.64E+01,341.716,5.32E+01,79.094,2.69E+01
120,285,4.47E+01,3.03E+01,314.052,4.46E+01,285.043,2.07E+01
123,285,5.05E+01,3.33E+01,115.903,5.04E+01,233.003,1.82E+01
126,285,4.38E+01,3.54E+01,73.524,4.32E+01,303.003,1.08E+01
129,285,4.12E+01,2.95E+01,267.866,4.09E+01,307.849,1.56E+01
132,285,4.96E+01,3.47E+01,226.938,4.94E+01,98.811,1.69E+01
135,285,5.14E+01,2.86E+01,279.46,5.13E+01,61.157,2.69E+01
138,285,3.66E+01,3.05E+01,283.816,3.53E+01,268.906,1.90E+01
141,285,4.68E+01,2.90E+01,89.596,4.68E+01,204.596,1.87E+01
144,285,4.52E+01,3.74E+01,57.972,4.45E+01,264.753,1.53E+01
147,285,5.05E+01,3.26E+01,51.292,5.04E+01,250.589,2.76E+01
150,285,4.36E+01,2.82E+01,97.374,4.35E+01,202.653,1.55E+01
153,285,4.48E+01,1.52E+01,142.792,4.48E+01,30.774,3.03E+01
156,285,4.27E+01,3.45E+01,227.175,4.20E+01,8.346,1.26E+01
159,285,4.70E+01,3.65E+01,213.246,4.66E+01,53.305,2.01E+01
162,285,5.22E+01,3.58E+01,226.774,5.21E+01,44.313,4.00E+01
165,285,4.85E+01,3.96E+01,237.236,4.79E+01,57.788,4.00E+01
168,285,4.69E+01,3.63E+01,252.498,4.65E+01,85.071,2.42E+01
171,285,4.28E+01,3.06E+01,345.164,4.25E+01,71.069,1.20E+01
174,285,4.23E+01,2.41E+01,111.05,4.23E+01,220.15,1.87E+01
177,285,5.32E+01,4.44E+01,179.314,5.26E+01,351.045,2.62E+01
180,285,6.02E+01,4.85E+01,183.003,5.99E+01,3.003,4.00E+01
0,288,1.09E+02,9.89E+01,63.112,1.09E+02,63.112,4.00E+01
3,288,1.03E+02,9.27E+01,48.719,1.03E+02,48.993,4.00E+01
6,288,9.54E+01,8.53E+01,281.656,9.50E+01,281.107,4.00E+01
9,288,8.86E+01,7.86E+01,206.561,8.81E+01,207.069,4.00E+01
12,288,8.83E+01,7.81E+01,86.25,8.79E+01,86.652,4.00E+01
15,288,8.26E+01,7.25E+01,309.164,8.22E+01,307.494,4.00E+01
18,288,7.67E+01,6.70E+01,216.599,7.62E+01,217.862,4.00E+01
21,288,7.89E+01,6.86E+01,91.417,7.85E+01,92.515,4.00E+01
24,288,7.57E+01,6.54E+01,303.475,7.53E+01,300.609,3.68E+01
27,288,6.77E+01,5.86E+01,196.198,6.71E+01,194.377,3.96E+01
30,288,7.20E+01,6.16E+01,84.306,7.16E+01,86.877,3.78E+01
33,288,7.11E+01,6.04E+01,291.454,7.08E+01,287.919,3.53E+01
36,288,6.26E+01,5.35E+01,166.515,6.20E+01,155.26,2.38E+01
39,288,6.63E+01,5.59E+01,69.077,6.59E+01,74.08,3.20E+01
42,288,6.76E+01,5.64E+01,276.394,6.73E+01,272.097,3.41E+01
45,288,6.04E+01,5.05E+01,140.489,5.99E+01,121.59,2.01E+01
48,288,6.23E+01,5.18E+01,47.457,6.18E+01,53.93,2.98E+01
51,288,6.51E+01,5.32E+01,259.247,6.48E+01,253.677,3.25E+01
54,288,5.87E+01,4.83E+01,124.727,5.83E+01,101.406,1.87E+01
57,288,6.04E+01,4.94E+01,26.964,6.00E+01,33.63,3.00E+01
60,288,6.32E+01,5.04E+01,242.33,6.29E+01,233.457,2.92E+01
63,288,5.63E+01,4.64E+01,116.995,5.59E+01,92.079,1.78E+01
66,288,6.04E+01,4.80E+01,9.13,6.01E+01,13.991,3.40E+01
69,288,6.14E+01,4.77E+01,229.745,6.12E+01,214.148,2.53E+01
72,288,5.45E+01,4.51E+01,116.428,5.39E+01,108.14,2.67E+01
75,288,6.10E+01,4.64E+01,355.793,6.08E+01,356.014,4.00E+01
78,288,5.81E+01,4.46E+01,227.746,5.79E+01,202.814,2.11E+01
81,288,5.71E+01,4.39E+01,114.849,5.69E+01,129.49,2.54E+01
84,288,5.97E+01,4.31E+01,351.018,5.96E+01,340.171,3.11E+01
87,288,5.24E+01,4.18E+01,231.452,5.20E+01,238.781,2.89E+01
90,288,5.83E+01,3.99E+01,109.137,5.83E+01,124.75,2.99E+01
93,288,5.06E+01,3.90E+01,351.114,5.03E+01,340.101,2.63E+01
96,288,5.47E+01,3.72E+01,211.677,5.46E+01,275.205,1.84E+01
99,288,4.85E+01,3.51E+01,104.055,4.83E+01,91.751,2.70E+01
102,288,4.85E+01,3.75E+01,318.584,4.82E+01,89.588,1.35E+01
105,288,4.71E+01,3.19E+01,208.385,4.70E+01,181.478,2.21E+01
108,288,4.77E+01,3.76E+01,85.196,4.73E+01,311.421,1.29E+01
111,288,5.11E+01,2.67E+01,314.777,5.11E+01,293.835,3.33E+01
114,288,4.98E+01,3.51E+01,218.123,4.97E+01,128.279,1.46E+01
117,288,5.31E+01,2.77E+01,343.527,5.31E+01,79.153,2.54E+01
120,288,4.47E+01,3.17E+01,315.041,4.45E+01,285.514,1.92E+01
123,288,5.05E+01,3.49E+01,116.43,5.04E+01,233.355,1.65E+01
126,288,4.42E+01,3.70E+01,75.078,4.33E+01,303.111,9.80E+00
129,288,4.15E+01,3.08E+01,266.374,4.11E+01,309.153,1.41E+01
132,288,4.95E+01,3.65E+01,226.709,4.93E+01,97.635,1.52E+01
135,288,5.13E+01,3.05E+01,278.664,5.13E+01,61.496,2.52E+01
138,288,3.70E+01,3.19E+01,284.204,3.53E+01,267.46,1.73E+01
141,288,4.67E+01,3.06E+01,89.879,4.66E+01,205.337,1.69E+01
144,288,4.53E+01,3.89E+01,57.899,4.42E+01,264.985,1.41E+01
147,288,5.04E+01,3.40E+01,51.742,5.03E+01,250.609,2.62E+01
150,288,4.35E+01,2.99E+01,97.412,4.33E+01,203.108,1.38E+01
153,288,4.48E+01,1.71E+01,144.558,4.48E+01,30.834,2.85E+01
156,288,4.30E+01,3.61E+01,226.385,4.20E+01,7.74,1.14E+01
159,288,4.70E+01,3.81E+01,213.112,4.65E+01,53.217,1.87E+01
162,288,5.21E+01,3.73E+01,226.442,5.20E+01,44.151,4.00E+01
165,288,4.87E+01,4.12E+01,236.144,4.79E+01,56.074,4.00E+01
168,288,4.70E+01,3.78E+01,255.306,4.64E+01,88.02,2.28E+01
171,288,4.28E+01,3.25E+01,344.555,4.24E+01,73.681,9.88E+00
174,288,4.18E+01,2.65E+01,119.274,4.17E+01,223.986,1.55E+01
177,288,5.34E+01,4.60E+01,179.272,5.25E+01,351.023,2.51E+01
180,288,6.02E+01,5.00E+01,183.003,5.98E+01,3.003,4.00E+01
0,291,1.09E+02,1.00E+02,63.112,1.09E+02,63.112,4.00E+01
3,291,1.03E+02,9.40E+01,48.745,1.02E+02,49.019,4.00E+01
6,291,9.54E+01,8.65E+01,281.41,9.48E+01,280.859,4.00E+01
9,291,8.86E+01,7.99E+01,206.667,8.79E+01,207.177,4.00E+01
12,291,8.83E+01,7.94E+01,85.824,8.77E+01,86.231,4.00E+01
15,291,8.26E+01,7.37E+01,308.943,8.20E+01,307.264,4.00E+01
18,291,7.68E+01,6.83E+01,216.308,7.61E+01,217.557,4.00E+01
21,291,7.89E+01,6.99E+01,91.349,7.83E+01,92.443,4.00E+01
24,291,7.57E+01,6.67E+01,303.431,7.52E+01,300.557,3.56E+01
27,291,6.78E+01,6.00E+01,196.086,6.70E+01,194.298,3.87E+01
30,291,7.20E+01,6.29E+01,84.034,7.14E+01,86.603,3.66E+01
33,291,7.12E+01,6.17E+01,291.354,7.06E+01,287.796,3.41E+01
36,291,6.28E+01,5.49E+01,166.601,6.20E+01,155.59,2.30E+01
39,291,6.64E+01,5.73E+01,68.99,6.58E+01,73.851,3.11E+01
42,291,6.76E+01,5.77E+01,276.858,6.72E+01,272.693,3.32E+01
45,291,6.03E+01,5.18E+01,141.693,5.96E+01,123.021,1.90E+01
48,291,6.22E+01,5.31E+01,48.105,6.16E+01,54.687,2.85E+01
51,291,6.50E+01,5.44E+01,259.198,6.46E+01,253.636,3.12E+01
54,291,5.87E+01,4.96E+01,125.151,5.81E+01,101.815,1.75E+01
57,291,6.03E+01,5.07E+01,27.198,5.98E+01,34.019,2.86E+01
60,291,6.31E+01,5.16E+01,242.354,6.27E+01,233.448,2.80E+01
63,291,5.63E+01,4.77E+01,117.136,5.57E+01,92.155,1.66E+01
66,291,6.03E+01,4.93E+01,9.222,5.99E+01,14.133,3.27E+01
69,291,6.13E+01,4.90E+01,230.009,6.11E+01,214.238,2.39E+01
72,291,5.45E+01,4.64E+01,116.787,5.37E+01,108.703,2.58E+01
75,291,6.08E+01,4.77E+01,356.08,6.06E+01,356.043,4.00E+01
78,291,5.80E+01,4.59E+01,228.083,5.77E+01,203.253,1.98E+01
81,291,5.70E+01,4.51E+01,115.095,5.67E+01,129.759,2.41E+01
84,291,5.95E+01,4.44E+01,351.024,5.94E+01,340.378,3.00E+01
87,291,5.23E+01,4.30E+01,231.439,5.18E+01,239.171,2.73E+01
90,291,5.82E+01,4.12E+01,108.808,5.81E+01,125.048,2.82E+01
93,291,5.06E+01,4.03E+01,351.092,5.02E+01,340.306,2.52E+01
96,291,5.46E+01,3.86E+01,211.601,5.45E+01,275.647,1.69E+01
99,291,4.83E+01,3.65E+01,104.404,4.80E+01,92.076,2.55E+01
102,291,4.85E+01,3.88E+01,319.055,4.80E+01,89.798,1.21E+01
105,291,4.69E+01,3.32E+01,209.106,4.68E+01,181.851,2.06E+01
108,291,4.77E+01,3.90E+01,85.588,4.71E+01,311.102,1.18E+01
111,291,5.10E+01,2.79E+01,317.295,5.10E+01,293.812,3.10E+01
114,291,4.97E+01,3.64E+01,218.624,4.95E+01,128.682,1.31E+01
117,291,5.29E+01,2.89E+01,342.84,5.29E+01,79.491,2.41E+01
120,291,4.46E+01,3.30E+01,315.309,4.43E+01,284.402,1.75E+01
123,291,5.04E+01,3.61E+01,116.579,5.03E+01,233.044,1.52E+01
126,291,4.42E+01,3.83E+01,74.752,4.30E+01,301.53,8.95E+00
129,291,4.16E+01,3.19E+01,266.916,4.11E+01,307.839,1.35E+01
132,291,4.93E+01,3.78E+01,226.429,4.90E+01,96.921,1.38E+01
135,291,5.12E+01,3.20E+01,277.492,5.12E+01,61.424,2.38E+01
138,291,3.72E+01,3.32E+01,283.171,3.50E+01,268.792,1.82E+01
141,291,4.66E+01,3.20E+01,89.801,4.64E+01,205.512,1.54E+01
144,291,4.55E+01,4.01E+01,58.208,4.40E+01,265.786,1.31E+01
147,291,5.02E+01,3.52E+01,51.719,5.01E+01,250.619,2.49E+01
150,291,4.35E+01,3.12E+01,97.057,4.32E+01,203.031,1.24E+01
153,291,4.48E+01,1.95E+01,145.338,4.48E+01,30.477,2.61E+01
156,291,4.33E+01,3.74E+01,225.752,4.20E+01,6.934,1.05E+01
159,291,4.71E+01,3.93E+01,213.339,4.63E+01,53.357,1.77E+01
162,291,5.21E+01,3.86E+01,225.902,5.19E+01,43.914,4.00E+01
165,291,4.89E+01,4.25E+01,235.771,4.77E+01,55.423,4.00E+01
168,291,4.72E+01,3.92E+01,258.074,4.64E+01,90.912,2.17E+01
171,291,4.29E+01,3.40E+01,344.004,4.23E+01,75.256,8.24E+00
174,291,4.13E+01,2.88E+01,126.546,4.11E+01,228.719,1.25E+01
177,291,5.36E+01,4.73E+01,179.226,5.24E+01,350.999,2.43E+01
180,291,6.02E+01,5.13E+01,183.003,5.96E+01,3.003,4.00E+01
0,294,1.09E+02,1.01E+02,63.112,1.08E+02,63.112,4.00E+01
3,294,1.03E+02,9.51E+01,48.771,1.02E+02,49.045,4.00E+01
6,294,9.54E+01,8.76E+01,281.149,9.46E+01,280.597,4.00E+01
9,294,8.86E+01,8.10E+01,206.68,8.77E+01,207.189,4.00E+01
12,294,8.83E+01,8.05E+01,85.458,8.75E+01,85.869,4.00E+01
15,294,8.26E+01,7.48E+01,308.888,8.18E+01,307.208,3.92E+01
18,294,7.68E+01,6.94E+01,216.178,7.59E+01,217.42,4.00E+01
21,294,7.90E+01,7.11E+01,91.41,7.82E+01,92.498,4.00E+01
24,294,7.57E+01,6.78E+01,303.454,7.50E+01,300.579,3.47E+01
27,294,6.79E+01,6.11E+01,196.035,6.68E+01,194.23,3.79E+01
30,294,7.20E+01,6.40E+01,83.86,7.13E+01,86.428,3.57E+01
33,294,7.12E+01,6.29E+01,291.412,7.05E+01,287.803,3.30E+01
36,294,6.29E+01,5.61E+01,166.302,6.19E+01,155.359,2.22E+01
39,294,6.64E+01,5.84E+01,68.759,6.57E+01,73.476,3.05E+01
42,294,6.77E+01,5.89E+01,276.911,6.71E+01,272.768,3.22E+01
45,294,6.04E+01,5.30E+01,142.299,5.95E+01,124.092,1.83E+01
48,294,6.23E+01,5.43E+01,48.719,6.15E+01,55.507,2.73E+01
51,294,6.49E+01,5.55E+01,259.578,6.44E+01,253.941,3.01E+01
54,294,5.86E+01,5.07E+01,125.458,5.78E+01,102.16,1.66E+01
57,294,6.03E+01,5.18E+01,27.379,5.96E+01,34.248,2.76E+01
60,294,6.30E+01,5.28E+01,242.467,6.26E+01,233.584,2.69E+01
63,294,5.63E+01,4.88E+01,117.606,5.54E+01,92.615,1.56E+01
66,294,6.02E+01,5.04E+01,9.455,5.97E+01,14.298,3.18E+01
69,294,6.12E+01,5.01E+01,230.225,6.09E+01,214.476,2.28E+01
72,294,5.45E+01,4.74E+01,117.057,5.35E+01,109.191,2.52E+01
75,294,6.07E+01,4.88E+01,356.144,6.04E+01,356.136,4.00E+01
78,294,5.79E+01,4.70E+01,228.145,5.75E+01,203.421,1.87E+01
81,294,5.69E+01,4.62E+01,115.051,5.65E+01,129.696,2.30E+01
84,294,5.94E+01,4.55E+01,350.953,5.92E+01,340.667,2.90E+01
87,294,5.23E+01,4.41E+01,231.465,5.16E+01,239.16,2.64E+01
90,294,5.80E+01,4.23E+01,108.873,5.79E+01,125.299,2.68E+01
93,294,5.05E+01,4.15E+01,351.455,4.99E+01,340.924,2.44E+01
96,294,5.44E+01,3.97E+01,212.346,5.43E+01,275.948,1.56E+01
99,294,4.82E+01,3.76E+01,105.153,4.78E+01,92.258,2.40E+01
102,294,4.85E+01,3.99E+01,319.616,4.78E+01,89.893,1.09E+01
105,294,4.68E+01,3.43E+01,209.745,4.65E+01,182.043,1.93E+01
108,294,4.77E+01,4.01E+01,86.178,4.69E+01,311.006,1.08E+01
111,294,5.08E+01,2.88E+01,318.709,5.08E+01,294.25,2.96E+01
114,294,4.95E+01,3.74E+01,219.24,4.92E+01,128.63,1.18E+01
117,294,5.27E+01,3.00E+01,341.1,5.27E+01,79.685,2.28E+01
120,294,4.45E+01,3.42E+01,315.086,4.40E+01,284.594,1.64E+01
123,294,5.02E+01,3.71E+01,116.743,5.00E+01,233.116,1.40E+01
126,294,4.42E+01,3.93E+01,74.15,4.26E+01,301.633,8.03E+00
129,294,4.15E+01,3.30E+01,268.218,4.08E+01,306.615,1.29E+01
132,294,4.92E+01,3.87E+01,226.606,4.88E+01,97.303,1.26E+01
135,294,5.11E+01,3.31E+01,277.195,5.10E+01,61.336,2.26E+01
138,294,3.75E+01,3.43E+01,283.088,3.46E+01,268.533,1.79E+01
141,294,4.65E+01,3.32E+01,89.284,4.63E+01,205.476,1.41E+01
144,294,4.57E+01,4.12E+01,58.338,4.38E+01,266.216,1.25E+01
147,294,5.01E+01,3.63E+01,50.518,4.99E+01,250.228,2.33E+01
150,294,4.34E+01,3.23E+01,96.726,4.31E+01,202.927,1.12E+01
153,294,4.46E+01,2.12E+01,145.253,4.46E+01,30.363,2.43E+01
156,294,4.35E+01,3.85E+01,226.004,4.18E+01,6.62,9.73E+00
159,294,4.71E+01,4.04E+01,213.7,4.61E+01,53.568,1.69E+01
162,294,5.20E+01,3.97E+01,225.497,5.17E+01,43.791,4.00E+01
165,294,4.90E+01,4.35E+01,236.052,4.75E+01,55.744,4.00E+01
168,294,4.73E+01,4.03E+01,260.361,4.63E+01,93.297,2.09E+01
171,294,4.29E+01,3.51E+01,343.513,4.21E+01,75.507,6.96E+00
174,294,4.09E+01,3.10E+01,132.54,4.04E+01,234.294,9.65E+00
177,294,5.38E+01,4.85E+01,179.177,5.23E+01,350.973,2.37E+01
180,294,6.02E+01,5.24E+01,183.003,5.94E+01,3.003,4.00E+01
0,297,1.09E+02,1.02E+02,63.112,1.08E+02,63.112,4.00E+01
3,297,1.03E+02,9.61E+01,48.797,1.02E+02,49.071,4.00E+01
6,297,9.54E+01,8.85E+01,280.885,9.44E+01,280.331,4.00E+01
9,297,8.86E+01,8.19E+01,206.595,8.75E+01,207.098,4.00E+01
12,297,8.83E+01,8.14E+01,85.214,8.73E+01,85.628,4.00E+01
15,297,8.27E+01,7.58E+01,308.947,8.16E+01,307.27,3.85E+01
18,297,7.68E+01,7.04E+01,216.295,7.57E+01,217.543,4.00E+01
21,297,7.90E+01,7.20E+01,91.53,7.80E+01,92.612,4.00E+01
24,297,7.57E+01,6.88E+01,303.472,7.48E+01,300.598,3.40E+01
27,297,6.79E+01,6.20E+01,196.111,6.66E+01,194.257,3.70E+01
30,297,7.20E+01,6.50E+01,83.783,7.11E+01,86.357,3.49E+01
33,297,7.11E+01,6.38E+01,291.495,7.03E+01,287.844,3.21E+01
36,297,6.29E+01,5.70E+01,165.984,6.17E+01,154.966,2.15E+01
39,297,6.65E+01,5.94E+01,68.648,6.55E+01,73.318,2.98E+01
42,297,6.77E+01,5.99E+01,276.704,6.69E+01,272.514,3.13E+01
45,297,6.06E+01,5.40E+01,142.137,5.95E+01,124.167,1.77E+01
48,297,6.24E+01,5.53E+01,48.756,6.15E+01,55.387,2.68E+01
51,297,6.49E+01,5.65E+01,260.104,6.42E+01,254.501,2.93E+01
54,297,5.85E+01,5.16E+01,125.697,5.76E+01,102.452,1.58E+01
57,297,6.03E+01,5.28E+01,27.644,5.94E+01,34.383,2.70E+01
60,297,6.29E+01,5.37E+01,242.767,6.24E+01,233.835,2.59E+01
63,297,5.63E+01,4.97E+01,117.898,5.52E+01,92.756,1.48E+01
66,297,6.02E+01,5.14E+01,9.677,5.95E+01,14.512,3.09E+01
69,297,6.11E+01,5.10E+01,230.265,6.07E+01,214.6,2.19E+01
72,297,5.45E+01,4.84E+01,117.104,5.33E+01,109.328,2.47E+01
75,297,6.06E+01,4.97E+01,356.152,6.02E+01,356.355,4.00E+01
78,297,5.77E+01,4.80E+01,228.19,5.73E+01,203.528,1.77E+01
81,297,5.69E+01,4.72E+01,115.156,5.64E+01,129.891,2.20E+01
84,297,5.92E+01,4.65E+01,351.21,5.90E+01,340.83,2.78E+01
87,297,5.24E+01,4.51E+01,231.749,5.14E+01,239.738,2.53E+01
90,297,5.79E+01,4.33E+01,109.553,5.77E+01,125.458,2.59E+01
93,297,5.05E+01,4.25E+01,351.908,4.97E+01,341.474,2.36E+01
96,297,5.43E+01,4.06E+01,213.211,5.41E+01,276.054,1.46E+01
99,297,4.81E+01,3.85E+01,105.819,4.76E+01,92.741,2.30E+01
102,297,4.85E+01,4.08E+01,320.044,4.77E+01,89.911,1.00E+01
105,297,4.66E+01,3.52E+01,210.542,4.63E+01,182.137,1.80E+01
108,297,4.77E+01,4.09E+01,86.504,4.66E+01,310.964,1.00E+01
111,297,5.05E+01,2.96E+01,318.816,5.05E+01,294.526,2.86E+01
114,297,4.93E+01,3.83E+01,219.222,4.89E+01,128.339,1.06E+01
117,297,5.25E+01,3.09E+01,341.173,5.25E+01,79.533,2.17E+01
120,297,4.44E+01,3.50E+01,315.543,4.38E+01,285.485,1.57E+01
123,297,5.00E+01,3.81E+01,116.918,4.97E+01,233.929,1.28E+01
126,297,4.44E+01,4.01E+01,74.548,4.24E+01,303.085,7.34E+00
129,297,4.13E+01,3.40E+01,268.271,4.04E+01,307.18,1.17E+01
132,297,4.91E+01,3.96E+01,226.464,4.86E+01,97.576,1.16E+01
135,297,5.09E+01,3.40E+01,277.203,5.08E+01,61.322,2.16E+01
138,297,3.79E+01,3.53E+01,283.399,3.44E+01,267.934,1.74E+01
141,297,4.64E+01,3.42E+01,89.482,4.61E+01,205.842,1.30E+01
144,297,4.60E+01,4.22E+01,58.142,4.36E+01,265.971,1.23E+01
147,297,4.99E+01,3.74E+01,49.371,4.97E+01,249.829,2.19E+01
150,297,4.34E+01,3.33E+01,96.888,4.29E+01,203.055,1.00E+01
153,297,4.44E+01,2.17E+01,144.131,4.44E+01,30.89,2.34E+01
156,297,4.36E+01,3.94E+01,226.711,4.16E+01,6.659,9.12E+00
159,297,4.71E+01,4.14E+01,213.925,4.58E+01,53.632,1.64E+01
162,297,5.18E+01,4.07E+01,225.431,5.15E+01,43.891,4.00E+01
165,297,4.91E+01,4.45E+01,236.7,4.73E+01,56.635,4.00E+01
168,297,4.74E+01,4.13E+01,261.792,4.61E+01,94.791,2.02E+01
171,297,4.29E+01,3.59E+01,343.065,4.19E+01,74.37,6.00E+00
174,297,4.07E+01,3.30E+01,137.252,3.98E+01,240.495,7.20E+00
177,297,5.40E+01,4.94E+01,179.129,5.21E+01,350.944,2.33E+01
180,297,6.02E+01,5.33E+01,183.003,5.92E+01,3.003,4.00E+01
0,300,1.09E+02,1.03E+02,63.112,1.08E+02,63.112,4.00E+01
3,300,1.03E+02,9.69E+01,48.821,1.02E+02,49.096,4.00E+01
6,300,9.54E+01,8.93E+01,280.629,9.41E+01,280.074,4.00E+01
9,300,8.86E+01,8.28E+01,206.424,8.73E+01,206.92,4.00E+01
12,300,8.83E+01,8.23E+01,85.132,8.70E+01,85.548,4.00E+01
15,300,8.27E+01,7.67E+01,309.039,8.14E+01,307.364,3.79E+01
18,300,7.68E+01,7.12E+01,216.6,7.54E+01,217.86,4.00E+01
21,300,7.90E+01,7.29E+01,91.626,7.77E+01,92.709,4.00E+01
24,300,7.57E+01,6.96E+01,303.414,7.45E+01,300.542,3.34E+01
27,300,6.79E+01,6.28E+01,196.168,6.63E+01,194.272,3.63E+01
30,300,7.20E+01,6.58E+01,83.778,7.08E+01,86.364,3.43E+01
33,300,7.11E+01,6.47E+01,291.427,7.00E+01,287.781,3.15E+01
36,300,6.30E+01,5.78E+01,165.891,6.14E+01,154.797,2.10E+01
39,300,6.64E+01,6.02E+01,68.625,6.52E+01,73.341,2.91E+01
42,300,6.76E+01,6.07E+01,276.514,6.66E+01,272.293,3.06E+01
45,300,6.07E+01,5.49E+01,141.83,5.93E+01,123.807,1.71E+01
48,300,6.24E+01,5.62E+01,48.269,6.13E+01,54.698,2.64E+01
51,300,6.49E+01,5.74E+01,260.173,6.40E+01,254.651,2.86E+01
54,300,5.86E+01,5.25E+01,126.058,5.74E+01,103.094,1.52E+01
57,300,6.03E+01,5.37E+01,27.956,5.93E+01,34.569,2.65E+01
60,300,6.28E+01,5.45E+01,242.956,6.21E+01,234.072,2.52E+01
63,300,5.63E+01,5.05E+01,117.956,5.50E+01,93.054,1.43E+01
66,300,6.01E+01,5.22E+01,9.753,5.93E+01,14.637,3.00E+01
69,300,6.10E+01,5.19E+01,230.355,6.04E+01,214.782,2.10E+01
72,300,5.46E+01,4.93E+01,117.278,5.31E+01,109.642,2.43E+01
75,300,6.05E+01,5.06E+01,356.361,6.00E+01,356.5,4.00E+01
78,300,5.77E+01,4.89E+01,228.593,5.70E+01,203.905,1.68E+01
81,300,5.68E+01,4.81E+01,115.635,5.62E+01,130.301,2.12E+01
84,300,5.90E+01,4.74E+01,351.814,5.87E+01,340.99,2.65E+01
87,300,5.24E+01,4.60E+01,232.269,5.12E+01,240.448,2.44E+01
90,300,5.77E+01,4.41E+01,110.38,5.75E+01,125.669,2.53E+01
93,300,5.04E+01,4.33E+01,352.432,4.94E+01,341.82,2.27E+01
96,300,5.41E+01,4.14E+01,213.721,5.39E+01,276.283,1.37E+01
99,300,4.79E+01,3.93E+01,106.402,4.73E+01,93.095,2.20E+01
102,300,4.85E+01,4.16E+01,320.274,4.75E+01,90.191,9.26E+00
105,300,4.64E+01,3.59E+01,210.64,4.60E+01,182.401,1.72E+01
108,300,4.77E+01,4.17E+01,86.373,4.64E+01,310.696,9.40E+00
111,300,5.03E+01,3.04E+01,318.242,5.03E+01,294.371,2.78E+01
114,300,4.91E+01,3.91E+01,218.775,4.87E+01,128.67,9.51E+00
117,300,5.23E+01,3.18E+01,341.71,5.23E+01,79.907,2.06E+01
120,300,4.42E+01,3.59E+01,316.095,4.36E+01,284.954,1.45E+01
123,300,4.99E+01,3.91E+01,116.743,4.96E+01,234.275,1.17E+01
126,300,4.47E+01,4.10E+01,74.981,4.23E+01,302.995,7.16E+00
129,300,4.13E+01,3.49E+01,267.313,4.02E+01,308.18,1.05E+01
132,300,4.90E+01,4.05E+01,226.433,4.84E+01,97.583,1.06E+01
135,300,5.07E+01,3.48E+01,277.299,5.06E+01,61.378,2.05E+01
138,300,3.83E+01,3.61E+01,283.168,3.42E+01,269.259,1.85E+01
141,300,4.62E+01,3.51E+01,90.267,4.59E+01,206.3,1.18E+01
144,300,4.62E+01,4.31E+01,58.259,4.34E+01,265.95,1.22E+01
147,300,4.98E+01,3.83E+01,49.581,4.95E+01,249.976,2.09E+01
150,300,4.33E+01,3.42E+01,97.459,4.27E+01,203.3,8.95E+00
153,300,4.41E+01,2.18E+01,142.538,4.40E+01,31.579,2.28E+01
156,300,4.38E+01,4.02E+01,226.855,4.14E+01,6.451,8.79E+00
159,300,4.72E+01,4.22E+01,213.909,4.56E+01,53.481,1.59E+01
162,300,5.17E+01,4.15E+01,225.679,5.12E+01,44.172,4.00E+01
165,300,4.92E+01,4.52E+01,237.306,4.70E+01,57.513,4.00E+01
168,300,4.74E+01,4.22E+01,262.147,4.59E+01,95.187,1.96E+01
171,300,4.28E+01,3.63E+01,342.64,4.16E+01,72.02,5.32E+00
174,300,4.06E+01,3.48E+01,140.834,3.93E+01,246.926,5.25E+00
177,300,5.42E+01,5.03E+01,179.081,5.19E+01,350.914,2.31E+01
180,300,6.02E+01,5.42E+01,183.003,5.89E+01,3.003,4.00E+01
0,303,1.09E+02,1.04E+02,63.112,1.08E+02,63.112,4.00E+01
3,303,1.03E+02,9.77E+01,48.843,1.01E+02,49.118,4.00E+01
6,303,9.53E+01,9.01E+01,280.395,9.38E+01,279.839,4.00E+01
9,303,8.87E+01,8.35E+01,206.198,8.71E+01,206.685,4.00E+01
12,303,8.83E+01,8.30E+01,85.21,8.68E+01,85.627,4.00E+01
15,303,8.27E+01,7.75E+01,309.085,8.12E+01,307.409,3.75E+01
18,303,7.68E+01,7.19E+01,216.903,7.51E+01,218.18,3.96E+01
21,303,7.90E+01,7.36E+01,91.66,7.75E+01,92.749,4.00E+01
24,303,7.57E+01,7.03E+01,303.292,7.42E+01,300.418,3.29E+01
27,303,6.80E+01,6.36E+01,196.046,6.60E+01,194.135,3.59E+01
