Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
60,102,-1.19E+02,-1.40E+02,137.895,-1.19E+02,125.524,3.50E+01
63,102,-1.21E+02,-1.46E+02,304.955,-1.21E+02,282.517,3.35E+01
66,102,-1.23E+02,-1.57E+02,84.086,-1.23E+02,68.9,4.00E+01
69,102,-1.25E+02,-1.56E+02,134.293,-1.25E+02,224.504,3.10E+01
72,102,-1.28E+02,-1.51E+02,286.984,-1.28E+02,358.914,2.34E+01
75,102,-1.27E+02,-1.48E+02,99.824,-1.27E+02,132.736,2.71E+01
78,102,-1.24E+02,-1.49E+02,276.274,-1.24E+02,285.384,4.00E+01
81,102,-1.22E+02,-1.50E+02,99.155,-1.22E+02,94.795,4.00E+01
84,102,-1.21E+02,-1.54E+02,300.089,-1.21E+02,268.804,3.90E+01
87,102,-1.20E+02,-1.54E+02,168.213,-1.20E+02,86.225,3.38E+01
90,102,-1.21E+02,-1.50E+02,12.143,-1.21E+02,264.723,2.95E+01
93,102,-1.23E+02,-1.48E+02,196.267,-1.23E+02,84.184,2.55E+01
96,102,-1.26E+02,-1.47E+02,12.431,-1.27E+02,264.422,2.11E+01
99,102,-1.34E+02,-1.49E+02,179.272,-1.34E+02,88.357,1.45E+01
102,102,-1.40E+02,-1.52E+02,329.709,-1.40E+02,70.349,1.26E+01
105,102,-1.28E+02,-1.57E+02,75.082,-1.29E+02,257.216,4.00E+01
108,102,-1.25E+02,-1.57E+02,188.473,-1.25E+02,73.712,3.28E+01
111,102,-1.25E+02,-1.59E+02,170.272,-1.25E+02,246.142,3.50E+01
114,102,-1.28E+02,-1.47E+02,263.377,-1.28E+02,50.239,2.44E+01
117,102,-1.37E+02,-1.44E+02,1.178,-1.37E+02,205.029,1.62E+01
120,102,-1.33E+02,-1.47E+02,73.3,-1.33E+02,291.492,1.81E+01
123,102,-1.28E+02,-1.43E+02,340.373,-1.28E+02,91.124,1.49E+01
126,102,-1.29E+02,-1.38E+02,33.8,-1.30E+02,216.079,3.75E+01
129,102,-1.33E+02,-1.46E+02,55.593,-1.34E+02,298.99,1.35E+01
132,102,-1.27E+02,-1.39E+02,286.663,-1.27E+02,95.979,2.72E+01
135,102,-1.37E+02,-1.48E+02,281.118,-1.37E+02,248.114,1.73E+01
138,102,-1.31E+02,-1.48E+02,177.654,-1.31E+02,267.32,1.70E+01
141,102,-1.26E+02,-1.41E+02,248.384,-1.26E+02,88.898,2.44E+01
144,102,-1.32E+02,-1.48E+02,258.653,-1.32E+02,66.407,3.00E+01
147,102,-1.30E+02,-1.49E+02,83.035,-1.30E+02,260.345,4.00E+01
150,102,-1.47E+02,-1.54E+02,169.858,-1.48E+02,213.211,1.00E+01
153,102,-1.26E+02,-1.42E+02,211.392,-1.27E+02,46.647,2.75E+01
156,102,-1.27E+02,-1.42E+02,211.997,-1.27E+02,26.246,3.58E+01
159,102,-1.38E+02,-1.53E+02,224.506,-1.39E+02,333.448,1.53E+01
162,102,-1.33E+02,-1.49E+02,34.96,-1.33E+02,215.198,4.00E+01
165,102,-1.35E+02,-1.48E+02,17.924,-1.35E+02,173.673,2.14E+01
168,102,-1.30E+02,-1.42E+02,283.617,-1.31E+02,86.008,2.24E+01
171,102,-1.29E+02,-1.38E+02,266.871,-1.30E+02,48.75,1.31E+01
174,102,-1.24E+02,-1.47E+02,114.789,-1.24E+02,291.049,4.00E+01
177,102,-1.15E+02,-1.29E+02,92.786,-1.15E+02,273.984,4.00E+01
180,102,-1.12E+02,-1.26E+02,91.461,-1.12E+02,271.46,4.00E+01
0,105,-7.53E+01,-8.70E+01,170.356,-7.56E+01,170.356,4.00E+01
3,105,-7.75E+01,-8.93E+01,174.921,-7.78E+01,175.463,4.00E+01
6,105,-8.41E+01,-9.60E+01,197.365,-8.44E+01,199.588,4.00E+01
9,105,-9.03E+01,-1.03E+02,247.471,-9.06E+01,248.989,4.00E+01
12,105,-9.69E+01,-1.08E+02,228.152,-9.72E+01,228.333,4.00E+01
15,105,-9.39E+01,-1.06E+02,174.441,-9.42E+01,173.523,4.00E+01
18,105,-9.84E+01,-1.11E+02,176.203,-9.86E+01,183.228,3.07E+01
21,105,-1.14E+02,-1.26E+02,43.22,-1.14E+02,4.175,1.60E+01
24,105,-1.01E+02,-1.13E+02,59.564,-1.01E+02,60.142,4.00E+01
27,105,-1.08E+02,-1.18E+02,26.374,-1.08E+02,33.125,2.98E+01
30,105,-1.01E+02,-1.14E+02,303.407,-1.01E+02,302.685,4.00E+01
33,105,-1.19E+02,-1.28E+02,245.57,-1.19E+02,277.649,1.53E+01
36,105,-1.07E+02,-1.21E+02,114.902,-1.07E+02,118.68,3.72E+01
39,105,-1.09E+02,-1.23E+02,328.052,-1.09E+02,320.366,3.15E+01
42,105,-1.23E+02,-1.36E+02,284.906,-1.23E+02,338.093,1.52E+01
45,105,-1.13E+02,-1.27E+02,127.671,-1.13E+02,133.71,3.43E+01
48,105,-1.12E+02,-1.28E+02,321.971,-1.12E+02,317.61,3.83E+01
51,105,-1.19E+02,-1.37E+02,135.579,-1.19E+02,113.949,2.64E+01
54,105,-1.27E+02,-1.52E+02,159.456,-1.27E+02,223.028,2.65E+01
57,105,-1.19E+02,-1.37E+02,324.73,-1.19E+02,337.282,3.13E+01
60,105,-1.19E+02,-1.38E+02,137.075,-1.19E+02,140.147,4.00E+01
63,105,-1.18E+02,-1.39E+02,305.706,-1.19E+02,300.52,4.00E+01
66,105,-1.20E+02,-1.42E+02,113.189,-1.20E+02,100.497,3.55E+01
69,105,-1.21E+02,-1.45E+02,288.139,-1.21E+02,264.33,3.25E+01
72,105,-1.23E+02,-1.52E+02,120.247,-1.23E+02,70.792,3.16E+01
75,105,-1.27E+02,-1.56E+02,2.832,-1.27E+02,233.841,3.08E+01
78,105,-1.34E+02,-1.52E+02,222.631,-1.34E+02,2.524,2.19E+01
81,105,-1.30E+02,-1.51E+02,60.95,-1.30E+02,109.304,2.42E+01
84,105,-1.25E+02,-1.52E+02,260.637,-1.25E+02,271.647,4.00E+01
87,105,-1.22E+02,-1.52E+02,109.422,-1.22E+02,85.589,3.83E+01
90,105,-1.21E+02,-1.52E+02,320.424,-1.21E+02,262.36,3.25E+01
93,105,-1.21E+02,-1.51E+02,162.266,-1.21E+02,79.222,3.00E+01
96,105,-1.23E+02,-1.51E+02,2.049,-1.23E+02,255.98,2.85E+01
99,105,-1.26E+02,-1.51E+02,206.087,-1.26E+02,71.337,2.72E+01
102,105,-1.36E+02,-1.49E+02,36.464,-1.36E+02,238.644,2.17E+01
105,105,-1.36E+02,-1.47E+02,202.702,-1.36E+02,262.056,1.29E+01
108,105,-1.28E+02,-1.46E+02,329.272,-1.28E+02,71.703,1.83E+01
111,105,-1.27E+02,-1.44E+02,83.819,-1.27E+02,251.263,3.08E+01
114,105,-1.27E+02,-1.44E+02,192.839,-1.27E+02,63.765,1.86E+01
117,105,-1.32E+02,-1.53E+02,287.886,-1.32E+02,218.131,2.17E+01
120,105,-1.32E+02,-1.49E+02,122.183,-1.32E+02,298.602,4.00E+01
123,105,-1.31E+02,-1.56E+02,61.639,-1.31E+02,91.598,3.04E+01
126,105,-1.30E+02,-1.37E+02,106.478,-1.30E+02,251.686,1.27E+01
129,105,-1.34E+02,-1.38E+02,124.335,-1.36E+02,309.522,2.70E+01
132,105,-1.26E+02,-1.51E+02,6.436,-1.26E+02,105.107,2.50E+01
135,105,-1.35E+02,-1.40E+02,57.607,-1.36E+02,249.804,2.03E+01
138,105,-1.33E+02,-1.48E+02,87.556,-1.33E+02,277.119,3.07E+01
141,105,-1.27E+02,-1.41E+02,248.295,-1.27E+02,79.209,2.88E+01
144,105,-1.38E+02,-1.60E+02,188.97,-1.38E+02,54.574,2.52E+01
147,105,-1.29E+02,-1.42E+02,59.007,-1.29E+02,246.005,3.21E+01
150,105,-1.48E+02,-1.56E+02,251.573,-1.49E+02,104.585,1.31E+01
153,105,-1.26E+02,-1.39E+02,209.535,-1.26E+02,36.564,3.15E+01
156,105,-1.28E+02,-1.41E+02,200.9,-1.28E+02,20.1,4.00E+01
159,105,-1.47E+02,-1.51E+02,305.229,-1.49E+02,244.022,5.35E+00
162,105,-1.31E+02,-1.44E+02,6.344,-1.31E+02,205.99,2.26E+01
165,105,-1.32E+02,-1.44E+02,34.104,-1.33E+02,199.833,2.42E+01
168,105,-1.31E+02,-1.43E+02,283.367,-1.31E+02,93.838,2.85E+01
171,105,-1.25E+02,-1.34E+02,263.581,-1.25E+02,68.835,2.19E+01
174,105,-1.30E+02,-1.45E+02,226.912,-1.30E+02,324.709,1.52E+01
177,105,-1.16E+02,-1.28E+02,93.935,-1.16E+02,275.109,4.00E+01
180,105,-1.12E+02,-1.24E+02,91.461,-1.13E+02,271.46,4.00E+01
0,108,-7.53E+01,-8.55E+01,170.356,-7.57E+01,170.356,4.00E+01
3,108,-7.78E+01,-8.80E+01,175.248,-7.82E+01,175.791,4.00E+01
6,108,-8.52E+01,-9.56E+01,200.719,-8.56E+01,202.807,3.96E+01
9,108,-9.17E+01,-1.02E+02,246.898,-9.21E+01,248.165,4.00E+01
12,108,-9.60E+01,-1.06E+02,198.229,-9.64E+01,196.06,3.89E+01
15,108,-9.31E+01,-1.04E+02,166.271,-9.36E+01,167.275,4.00E+01
18,108,-1.03E+02,-1.13E+02,161.994,-1.03E+02,174.181,2.43E+01
21,108,-1.04E+02,-1.15E+02,45.416,-1.04E+02,38.969,3.00E+01
24,108,-1.01E+02,-1.12E+02,57.012,-1.02E+02,59.831,3.73E+01
27,108,-1.06E+02,-1.16E+02,327.486,-1.07E+02,318.418,2.67E+01
30,108,-1.03E+02,-1.14E+02,286.773,-1.03E+02,290.889,3.45E+01
33,108,-1.08E+02,-1.20E+02,130.907,-1.09E+02,121.268,2.71E+01
36,108,-1.16E+02,-1.25E+02,67.526,-1.16E+02,80.696,2.23E+01
39,108,-1.07E+02,-1.20E+02,306.711,-1.07E+02,308.488,4.00E+01
42,108,-1.13E+02,-1.25E+02,135.827,-1.13E+02,124.074,2.66E+01
45,108,-1.35E+02,-1.38E+02,34.614,-1.39E+02,277.411,4.33E+00
48,108,-1.14E+02,-1.28E+02,302.416,-1.15E+02,314.176,2.79E+01
51,108,-1.14E+02,-1.29E+02,124.244,-1.14E+02,125.375,4.00E+01
54,108,-1.16E+02,-1.32E+02,301.944,-1.16E+02,293.297,3.21E+01
57,108,-1.23E+02,-1.41E+02,109.708,-1.23E+02,78.174,2.35E+01
60,108,-1.26E+02,-1.57E+02,189.675,-1.26E+02,199.352,4.00E+01
63,108,-1.23E+02,-1.42E+02,292.781,-1.23E+02,322.677,2.55E+01
66,108,-1.21E+02,-1.40E+02,100.369,-1.21E+02,117.712,2.92E+01
69,108,-1.20E+02,-1.39E+02,275.581,-1.20E+02,278.302,4.00E+01
72,108,-1.20E+02,-1.40E+02,97.129,-1.20E+02,86.803,3.56E+01
75,108,-1.20E+02,-1.43E+02,282.807,-1.20E+02,257.658,3.02E+01
78,108,-1.23E+02,-1.48E+02,123.877,-1.23E+02,71.327,2.69E+01
81,108,-1.27E+02,-1.51E+02,350.965,-1.27E+02,241.669,2.39E+01
84,108,-1.38E+02,-1.49E+02,210.438,-1.39E+02,13.455,2.15E+01
87,108,-1.30E+02,-1.47E+02,42.853,-1.30E+02,90.941,1.96E+01
90,108,-1.25E+02,-1.49E+02,220.704,-1.25E+02,259.845,2.79E+01
93,108,-1.23E+02,-1.56E+02,14.177,-1.23E+02,75.649,3.43E+01
96,108,-1.23E+02,-1.53E+02,65.367,-1.23E+02,253.432,4.00E+01
99,108,-1.24E+02,-1.46E+02,217.161,-1.24E+02,72.328,2.64E+01
102,108,-1.27E+02,-1.43E+02,14.542,-1.27E+02,249.231,1.78E+01
105,108,-1.34E+02,-1.45E+02,164.463,-1.35E+02,51.016,1.09E+01
108,108,-1.35E+02,-1.49E+02,294.651,-1.35E+02,113.134,4.00E+01
111,108,-1.28E+02,-1.65E+02,96.766,-1.28E+02,266.303,4.00E+01
114,108,-1.27E+02,-1.50E+02,298.384,-1.27E+02,66.31,2.45E+01
117,108,-1.31E+02,-1.45E+02,55.917,-1.32E+02,226.971,2.96E+01
120,108,-1.33E+02,-1.41E+02,159.272,-1.34E+02,323.823,2.03E+01
123,108,-1.29E+02,-1.37E+02,259.862,-1.30E+02,102.166,1.71E+01
126,108,-1.31E+02,-1.40E+02,271.113,-1.31E+02,260.918,2.46E+01
129,108,-1.36E+02,-1.37E+02,270.237,-1.42E+02,307.874,1.08E+01
132,108,-1.28E+02,-1.37E+02,280.643,-1.28E+02,111.984,2.39E+01
135,108,-1.30E+02,-1.42E+02,74.05,-1.31E+02,252.725,4.00E+01
138,108,-1.37E+02,-1.46E+02,41.678,-1.38E+02,239.509,2.00E+01
141,108,-1.25E+02,-1.38E+02,271.516,-1.26E+02,77.353,2.50E+01
144,108,-1.40E+02,-1.62E+02,201.848,-1.40E+02,359.82,3.07E+01
147,108,-1.27E+02,-1.39E+02,52.588,-1.27E+02,236.033,3.67E+01
150,108,-1.36E+02,-1.45E+02,309.208,-1.37E+02,127.012,3.81E+01
153,108,-1.25E+02,-1.36E+02,222.061,-1.25E+02,38.237,3.49E+01
156,108,-1.28E+02,-1.39E+02,195.461,-1.29E+02,13.284,3.91E+01
159,108,-1.38E+02,-1.48E+02,331.348,-1.39E+02,186.847,1.48E+01
162,108,-1.29E+02,-1.39E+02,352.552,-1.29E+02,190.838,2.08E+01
165,108,-1.29E+02,-1.40E+02,38.914,-1.30E+02,213.466,3.15E+01
168,108,-1.37E+02,-1.54E+02,338.751,-1.37E+02,120.013,2.13E+01
171,108,-1.23E+02,-1.32E+02,261.447,-1.23E+02,74.966,2.89E+01
174,108,-1.28E+02,-1.35E+02,248.697,-1.29E+02,36.706,1.34E+01
177,108,-1.17E+02,-1.28E+02,95.631,-1.17E+02,276.739,4.00E+01
180,108,-1.12E+02,-1.22E+02,91.46,-1.13E+02,271.46,4.00E+01
0,111,-7.53E+01,-8.42E+01,170.356,-7.59E+01,170.356,4.00E+01
3,111,-7.81E+01,-8.71E+01,175.645,-7.87E+01,176.188,4.00E+01
6,111,-8.64E+01,-9.55E+01,205.144,-8.70E+01,207.029,3.94E+01
9,111,-9.33E+01,-1.02E+02,243.517,-9.39E+01,244.458,4.00E+01
12,111,-9.38E+01,-1.03E+02,177.452,-9.44E+01,175.378,3.84E+01
15,111,-9.35E+01,-1.03E+02,157.751,-9.40E+01,160.445,3.63E+01
18,111,-1.11E+02,-1.17E+02,103.207,-1.12E+02,112.755,2.33E+01
21,111,-1.01E+02,-1.11E+02,41.714,-1.02E+02,41.513,4.00E+01
24,111,-1.07E+02,-1.16E+02,39.286,-1.08E+02,46.056,2.80E+01
27,111,-1.03E+02,-1.12E+02,288.814,-1.03E+02,285.561,3.54E+01
30,111,-1.13E+02,-1.21E+02,241.109,-1.14E+02,258.854,1.92E+01
33,111,-1.05E+02,-1.15E+02,107.102,-1.06E+02,108.783,4.00E+01
36,111,-1.10E+02,-1.20E+02,327.139,-1.10E+02,314.407,2.35E+01
39,111,-1.15E+02,-1.24E+02,267.25,-1.15E+02,289.679,1.83E+01
42,111,-1.10E+02,-1.21E+02,115.741,-1.10E+02,119.825,3.41E+01
45,111,-1.12E+02,-1.23E+02,309.96,-1.12E+02,301.397,2.83E+01
48,111,-1.26E+02,-1.35E+02,167.577,-1.27E+02,103.638,9.03E+00
51,111,-1.21E+02,-1.33E+02,94.178,-1.21E+02,132.387,1.60E+01
54,111,-1.15E+02,-1.28E+02,288.248,-1.16E+02,298.668,2.80E+01
57,111,-1.16E+02,-1.30E+02,108.819,-1.16E+02,108.125,4.00E+01
60,111,-1.18E+02,-1.33E+02,288.617,-1.18E+02,273.136,2.61E+01
63,111,-1.23E+02,-1.39E+02,115.385,-1.23E+02,71.846,1.93E+01
66,111,-1.28E+02,-1.48E+02,346.587,-1.29E+02,206.319,2.38E+01
69,111,-1.28E+02,-1.43E+02,235.47,-1.28E+02,306.573,1.53E+01
72,111,-1.23E+02,-1.40E+02,66.342,-1.23E+02,96.854,2.25E+01
75,111,-1.21E+02,-1.40E+02,251.366,-1.21E+02,262.967,3.27E+01
78,111,-1.20E+02,-1.42E+02,79.574,-1.20E+02,76.549,4.00E+01
81,111,-1.21E+02,-1.46E+02,285.433,-1.21E+02,252.468,3.04E+01
84,111,-1.23E+02,-1.47E+02,151.731,-1.23E+02,69.608,2.36E+01
87,111,-1.28E+02,-1.45E+02,350.147,-1.28E+02,245.267,1.72E+01
90,111,-1.39E+02,-1.46E+02,169.518,-1.40E+02,25.855,1.16E+01
93,111,-1.32E+02,-1.50E+02,337.655,-1.32E+02,91.926,1.88E+01
96,111,-1.26E+02,-1.60E+02,100.046,-1.26E+02,262.076,4.00E+01
99,111,-1.24E+02,-1.56E+02,197.204,-1.24E+02,75.732,3.30E+01
102,111,-1.25E+02,-1.53E+02,25.442,-1.25E+02,247.06,3.19E+01
105,111,-1.28E+02,-1.48E+02,223.15,-1.28E+02,51.557,3.66E+01
108,111,-1.35E+02,-1.44E+02,14.785,-1.36E+02,176.535,1.95E+01
111,111,-1.32E+02,-1.42E+02,147.927,-1.32E+02,286.992,1.40E+01
114,111,-1.29E+02,-1.42E+02,261.058,-1.29E+02,86.563,3.40E+01
117,111,-1.30E+02,-1.47E+02,28.774,-1.30E+02,252.881,2.06E+01
120,111,-1.34E+02,-1.48E+02,95.782,-1.34E+02,352.739,1.40E+01
123,111,-1.29E+02,-1.40E+02,12.351,-1.30E+02,117.512,1.04E+01
126,111,-1.27E+02,-1.33E+02,64.221,-1.29E+02,260.911,1.76E+01
129,111,-1.38E+02,-1.38E+02,47.027,-1.52E+02,105.331,1.59E+01
132,111,-1.29E+02,-1.40E+02,302.459,-1.29E+02,95.103,1.86E+01
135,111,-1.28E+02,-1.46E+02,119.985,-1.28E+02,273.764,2.47E+01
138,111,-1.36E+02,-1.66E+02,213.965,-1.36E+02,216.979,4.00E+01
141,111,-1.25E+02,-1.36E+02,269.226,-1.25E+02,83.485,3.17E+01
144,111,-1.37E+02,-1.48E+02,237.415,-1.37E+02,2.003,1.26E+01
147,111,-1.26E+02,-1.39E+02,59.999,-1.27E+02,237.534,3.99E+01
150,111,-1.33E+02,-1.43E+02,316.284,-1.33E+02,132.606,3.48E+01
153,111,-1.24E+02,-1.34E+02,233.382,-1.25E+02,46.146,2.82E+01
156,111,-1.27E+02,-1.36E+02,199.547,-1.28E+02,12.408,2.72E+01
159,111,-1.36E+02,-1.49E+02,353.948,-1.36E+02,187.639,2.60E+01
162,111,-1.27E+02,-1.36E+02,343.382,-1.28E+02,174.939,2.34E+01
165,111,-1.28E+02,-1.38E+02,32.413,-1.29E+02,214.2,4.00E+01
168,111,-1.34E+02,-1.40E+02,73.542,-1.35E+02,225.394,1.34E+01
171,111,-1.23E+02,-1.32E+02,259.019,-1.24E+02,77.701,4.00E+01
174,111,-1.23E+02,-1.30E+02,253.397,-1.24E+02,61.467,2.18E+01
177,111,-1.18E+02,-1.28E+02,98.204,-1.19E+02,279.146,4.00E+01
180,111,-1.12E+02,-1.21E+02,91.46,-1.13E+02,271.46,4.00E+01
0,114,-7.53E+01,-8.31E+01,170.356,-7.61E+01,170.356,4.00E+01
3,114,-7.85E+01,-8.63E+01,176.118,-7.93E+01,176.661,4.00E+01
6,114,-8.78E+01,-9.58E+01,210.866,-8.85E+01,212.462,3.99E+01
9,114,-9.50E+01,-1.03E+02,235.471,-9.58E+01,235.708,4.00E+01
12,114,-9.21E+01,-1.00E+02,164.809,-9.28E+01,163.63,4.00E+01
15,114,-9.50E+01,-1.03E+02,146.14,-9.57E+01,150.473,3.11E+01
18,114,-1.04E+02,-1.11E+02,42.881,-1.04E+02,39.073,3.19E+01
21,114,-1.02E+02,-1.10E+02,33.535,-1.02E+02,37.487,3.23E+01
24,114,-1.11E+02,-1.19E+02,296.771,-1.12E+02,284.668,2.21E+01
27,114,-1.03E+02,-1.12E+02,264.666,-1.04E+02,267.638,3.51E+01
30,114,-1.08E+02,-1.16E+02,129.265,-1.09E+02,120.56,2.53E+01
33,114,-1.10E+02,-1.18E+02,75.164,-1.11E+02,87.222,2.20E+01
36,114,-1.06E+02,-1.15E+02,295.789,-1.07E+02,295.556,4.00E+01
39,114,-1.13E+02,-1.21E+02,149.329,-1.13E+02,133.655,2.03E+01
42,114,-1.19E+02,-1.26E+02,71.651,-1.21E+02,101.569,1.31E+01
45,114,-1.11E+02,-1.21E+02,288.713,-1.12E+02,295.019,2.94E+01
48,114,-1.13E+02,-1.23E+02,122.754,-1.13E+02,117.233,3.09E+01
51,114,-1.18E+02,-1.28E+02,315.502,-1.18E+02,287.673,1.74E+01
54,114,-1.33E+02,-1.37E+02,215.74,-1.36E+02,350.011,7.58E+00
57,114,-1.21E+02,-1.32E+02,85.91,-1.21E+02,118.585,1.65E+01
60,114,-1.18E+02,-1.30E+02,272.677,-1.18E+02,282.936,2.75E+01
63,114,-1.18E+02,-1.31E+02,95.478,-1.18E+02,93.36,4.00E+01
66,114,-1.19E+02,-1.33E+02,280.468,-1.19E+02,262.121,2.44E+01
69,114,-1.22E+02,-1.37E+02,114.36,-1.22E+02,72.021,1.84E+01
72,114,-1.28E+02,-1.41E+02,326.786,-1.28E+02,234.264,1.24E+01
75,114,-1.36E+02,-1.42E+02,184.433,-1.37E+02,314.007,8.34E+00
78,114,-1.27E+02,-1.42E+02,31.736,-1.27E+02,84.37,1.73E+01
81,114,-1.23E+02,-1.43E+02,234.202,-1.23E+02,255.384,2.89E+01
84,114,-1.22E+02,-1.45E+02,75.677,-1.22E+02,70.649,4.00E+01
87,114,-1.22E+02,-1.47E+02,276.409,-1.22E+02,245.835,3.13E+01
90,114,-1.25E+02,-1.52E+02,138.024,-1.25E+02,57.991,2.70E+01
93,114,-1.30E+02,-1.49E+02,4.932,-1.30E+02,219.345,2.32E+01
96,114,-1.36E+02,-1.46E+02,181.743,-1.36E+02,314.892,1.27E+01
99,114,-1.30E+02,-1.45E+02,331.515,-1.30E+02,88.645,1.67E+01
102,114,-1.27E+02,-1.45E+02,96.232,-1.27E+02,257.607,2.80E+01
105,114,-1.28E+02,-1.44E+02,222.617,-1.28E+02,69.66,2.33E+01
108,114,-1.31E+02,-1.44E+02,352.737,-1.31E+02,225.345,1.55E+01
111,114,-1.32E+02,-1.47E+02,140.969,-1.33E+02,338.218,2.56E+01
114,114,-1.29E+02,-1.46E+02,312.944,-1.29E+02,107.779,2.49E+01
117,114,-1.29E+02,-1.42E+02,122.199,-1.29E+02,268.495,1.83E+01
120,114,-1.35E+02,-1.40E+02,206.491,-1.37E+02,33.452,2.49E+01
123,114,-1.33E+02,-1.41E+02,256.014,-1.33E+02,119.929,1.20E+01
126,114,-1.26E+02,-1.35E+02,132.901,-1.26E+02,280.731,1.50E+01
129,114,-1.35E+02,-1.38E+02,158.266,-1.39E+02,98.438,4.85E+00
132,114,-1.29E+02,-1.53E+02,283.969,-1.29E+02,100.936,4.00E+01
135,114,-1.29E+02,-1.39E+02,69.31,-1.29E+02,271.186,1.93E+01
138,114,-1.44E+02,-1.63E+02,186.026,-1.44E+02,208.942,2.66E+01
141,114,-1.26E+02,-1.38E+02,254.099,-1.27E+02,81.573,3.01E+01
144,114,-1.43E+02,-1.59E+02,263.486,-1.44E+02,339.76,1.59E+01
147,114,-1.28E+02,-1.41E+02,62.285,-1.28E+02,239.096,3.79E+01
150,114,-1.35E+02,-1.50E+02,293.628,-1.35E+02,120.645,3.30E+01
153,114,-1.24E+02,-1.33E+02,236.22,-1.25E+02,50.705,2.99E+01
156,114,-1.27E+02,-1.34E+02,209.759,-1.28E+02,17.587,2.17E+01
159,114,-1.36E+02,-1.49E+02,41.994,-1.36E+02,204.378,2.40E+01
162,114,-1.26E+02,-1.34E+02,338.842,-1.27E+02,163.214,3.11E+01
165,114,-1.29E+02,-1.37E+02,11.273,-1.30E+02,202.039,2.36E+01
168,114,-1.27E+02,-1.34E+02,79.539,-1.28E+02,248.466,2.18E+01
171,114,-1.26E+02,-1.35E+02,253.414,-1.26E+02,78.723,3.05E+01
174,114,-1.20E+02,-1.27E+02,255.177,-1.21E+02,69.332,2.77E+01
177,114,-1.20E+02,-1.29E+02,102.337,-1.21E+02,282.858,4.00E+01
180,114,-1.12E+02,-1.20E+02,91.46,-1.13E+02,271.46,4.00E+01
0,117,-7.53E+01,-8.22E+01,170.356,-7.63E+01,170.356,4.00E+01
3,117,-7.89E+01,-8.58E+01,176.673,-7.99E+01,177.215,4.00E+01
6,117,-8.92E+01,-9.63E+01,218.06,-9.02E+01,219.272,4.00E+01
9,117,-9.64E+01,-1.03E+02,221.003,-9.75E+01,219.705,4.00E+01
12,117,-9.11E+01,-9.81E+01,156.218,-9.20E+01,155.935,4.00E+01
15,117,-9.75E+01,-1.04E+02,126.483,-9.86E+01,132.006,2.81E+01
18,117,-9.91E+01,-1.06E+02,25.302,-1.00E+02,25.268,4.00E+01
21,117,-1.06E+02,-1.13E+02,11.287,-1.07E+02,20.829,2.36E+01
24,117,-1.03E+02,-1.11E+02,258.418,-1.04E+02,256.002,3.60E+01
27,117,-1.09E+02,-1.16E+02,226.725,-1.10E+02,236.519,2.30E+01
30,117,-1.04E+02,-1.12E+02,104.01,-1.05E+02,103.802,4.00E+01
33,117,-1.12E+02,-1.19E+02,334.789,-1.13E+02,316.993,1.78E+01
36,117,-1.10E+02,-1.17E+02,264.625,-1.11E+02,274.98,2.29E+01
39,117,-1.08E+02,-1.16E+02,118.56,-1.09E+02,118.476,4.00E+01
42,117,-1.13E+02,-1.21E+02,319.102,-1.13E+02,302.08,1.95E+01
45,117,-1.25E+02,-1.28E+02,223.508,-1.28E+02,243.009,1.53E+01
48,117,-1.15E+02,-1.24E+02,98.316,-1.16E+02,113.499,2.07E+01
51,117,-1.13E+02,-1.23E+02,289.386,-1.14E+02,289.412,4.00E+01
54,117,-1.16E+02,-1.26E+02,119.5,-1.16E+02,106.347,2.33E+01
57,117,-1.21E+02,-1.31E+02,314.283,-1.22E+02,272.508,1.37E+01
60,117,-1.34E+02,-1.37E+02,196.859,-1.37E+02,11.329,2.63E+01
63,117,-1.24E+02,-1.34E+02,61.635,-1.24E+02,104.902,1.29E+01
66,117,-1.20E+02,-1.32E+02,253.261,-1.20E+02,269.489,2.30E+01
69,117,-1.19E+02,-1.32E+02,81.029,-1.19E+02,81.11,4.00E+01
72,117,-1.19E+02,-1.34E+02,267.558,-1.20E+02,252.757,2.62E+01
75,117,-1.22E+02,-1.37E+02,100.903,-1.22E+02,65.936,2.00E+01
78,117,-1.26E+02,-1.41E+02,308.875,-1.27E+02,236.766,1.45E+01
81,117,-1.37E+02,-1.42E+02,167.057,-1.39E+02,14.627,1.26E+01
84,117,-1.30E+02,-1.42E+02,3.62,-1.31E+02,76.141,1.14E+01
87,117,-1.26E+02,-1.44E+02,180.668,-1.26E+02,247.304,1.95E+01
90,117,-1.24E+02,-1.55E+02,326.38,-1.24E+02,62.938,3.05E+01
93,117,-1.25E+02,-1.51E+02,7.062,-1.25E+02,237.681,2.81E+01
96,117,-1.28E+02,-1.46E+02,158.741,-1.28E+02,43.145,1.93E+01
99,117,-1.32E+02,-1.47E+02,319.104,-1.32E+02,179.174,1.91E+01
102,117,-1.30E+02,-1.49E+02,125.192,-1.30E+02,299.405,3.90E+01
105,117,-1.28E+02,-1.48E+02,300.009,-1.28E+02,91.15,2.58E+01
108,117,-1.30E+02,-1.45E+02,83.016,-1.30E+02,245.813,2.57E+01
111,117,-1.34E+02,-1.43E+02,204.084,-1.35E+02,9.52,2.10E+01
